BIPA	GRAPHEME	FEATURES	COUNT	ID	SYMBOLS
ǂkxʼ	kǂkx’	0:-:-:-:-:+:-:-:-:-:-:-:-:-:-:0:0:+:-:+:-:+:+:-:-:-:0:0:0:-:-:-:+:-:+:-:+	1	B1EE8737D163F734598EF5F781AD1A6E	◌ǂ ◌k ◌x ◌’
ǂx	kǂx	0:-:-:-:-:+:-:-,-,+:-,-,+:-:-:-:-:-:-:0:0:-,+,-:-:+:-:+,-,+:+:-:-:-:0:0:0:-:-:-:-:-:-:-:-,+,-	2	28B151D97C442E329D09355D360E3289	◌ǂ ◌x
ǂʔ	kǂʔ	0:-:-:-:-:+:-:-:-:-:-:-:-:-:-:0:0:-,+,-:-:+:-:+,-,-:+:-:-:-:0:0:0:-:-:-:-,-,+:-:-:-:-,+,-	1	D31CEE87FB6493297FDE5C03BD4EE319	◌ǂ ◌ʔ
ǂʰ	kǂʰ	0:-:-:-:-:+:-:-:-:-:-:-:-:-:-:0:0:-,+:-:+:-:+,-:+:-:-:-:0:0:0:-:-:-,+:-:-:-:-:-,+	2	1A08709DB12B183266B1620F06AEFF95	◌ǂ ◌ʰ
ǂˡ͓	kǂ͓ˡ	0:-:-:-:-:+:-:-:-,+:-:-:-:-:-,+:-:0:0:-,+:-:+:-:+,-:+:-:-:-:0:0:0:-:-:-:-:-:-:-:-,+	1	45D75357C15A8C57E1B8262286915C14	◌ǂ ◌ˡ ◌͓
ǂˡ͓x	kǂ͓ˡx	0:-:-:-:-:+:-:-,-,+:-,+,+:-:-:-:-:-,+,-:-:0:0:-,+,-:-:+:-:+,-,+:+:-:-:-:0:0:0:-:-:-:-:-:-:-:-,+,-	1	97D3213C02E25E3E464F36880345471F	◌ǂ ◌ˡ ◌͓ ◌x
ǂˡʰ͓	kǂ͓ˡʰ	0:-:-:-:-:+:-:-:-,+:-:-:-:-:-,+:-:0:0:-,+:-:+:-:+,-:+:-:-:-:0:0:0:-:-:-,+:-:-:-:-:-,+	1	3B0486949EEA8A3CE5EC83F31552EF21	◌ǂ ◌ˡ ◌ʰ ◌͓
ǃ	kǃ	0:-:-:-:-:+:-:-:-:-:-:-:-:-:-:0:0:-,+:+:-:-:+,-:+:-:-:-:0:0:0:-:-:-:-:-:-:-:-,+	14	18CEC675864CD88FB8E62C3BE51A7A56	◌ǃ
ǃh	kǃh	0:-:-:-:-:+,+,-:-:-,-,+:-,-,+:-:-:-:-:-:-:0:0:-,+,-:+:-:-:+,-,-:+:-:-:-:0:0:0:-:-:-,-,+:-:-:-:-:-,+,-	1	A45B76CAE87FF134C3593A7A5BBE479F	◌ǃ ◌h
ǃkxʼ	kǃkx’	0:-:-:-:-:+:-:-:-:-:-:-:-:-:-:0:0:+:+:-:-:+:+:-:-:-:0:0:0:-:-:-:+:-:+:-:+	1	C4A7E18EF6FDFDE2DEA6FECF71ACC50F	◌ǃ ◌k ◌x ◌’
ǃx	kǃx	0:-:-:-:-:+:-:-,-,+:-,-,+:-:-:-:-:-:-:0:0:-,+,-:+:-:-:+,-,+:+:-:-:-:0:0:0:-:-:-:-:-:-:-:-,+,-	3	6B4A638F9D4C33502FD12351E02396F9	◌ǃ ◌x
ǃxʰ	kǃxʰ	0:-:-:-:-:+:-:-,-,+:-,-,+:-:-:-:-:-:-:0:0:-,+,-:+:-:-:+,-,+:+:-:-:-:0:0:0:-:-:-,-,+:-:-:-:-:-,+,-	1	CBB1F731643454ED2D9F0897B12D5176	◌ǃ ◌x ◌ʰ
ǃxʼ	kǃx’	0:-:-:-:-:+:-:-,-,+:-,-,+:-:-:-:-:-:-:0:0:-,+,-:+:-:-:+,-,+:+:-:-:-:0:0:0:-:-:-:-,-,+:-:-,-,+:-:-,+,-	1	35437AA4CB5881A45D39AD4766E31348	◌ǃ ◌x ◌ʼ
ǃʔ	kǃʔ	0:-:-:-:-:+:-:-:-:-:-:-:-:-:-:0:0:-,+,-:+:-:-:+,-,-:+:-:-:-:0:0:0:-:-:-:-,-,+:-:-:-:-,+,-	1	0B53F0C3EFBE408A0EACEEE9D1CE0B40	◌ǃ ◌ʔ
ǃʰ	kǃʰ	0:-:-:-:-:+:-:-:-:-:-:-:-:-:-:0:0:-,+:+:-:-:+,-:+:-:-:-:0:0:0:-:-:-,+:-:-:-:-:-,+	8	FAA2D824A90B7F3A439F635B86512F84	◌ǃ ◌ʰ
ǃʼʰ	kǃʰ’	0:-:-:-:-:+:-:-:-:-:-:-:-:-:-:0:0:-,+:+:-:-:+,-:+:-:-:-:0:0:0:-:-:-:-,+:-:-,+:-:-,+	1	22C2D045B233EC9998EE7A8092D75671	◌ǃ ◌’ ◌ʰ
ǃ̠	kǃ̠	0:-:-:-:-:+:-:-:-:-:-:-:-:-:-:0:0:-,+:-:+:-:+,-:+:-:-:-:0:0:0:-:-:-:-:-:-:-:-,+	4	FEC2B50B76BD301967A34AEDCD6C7B96	◌ǃ ◌̠
ǃ̠xʰ	kǃ̠xʰ	0:-:-:-:-:+:-:-,-,+:-,-,+:-:-:-:-:-:-:0:0:-,+,-:-:+:-:+,-,+:+:-:-:-:0:0:0:-:-:-,-,+:-:-:-:-:-,+,-	1	7390D54D97A43CCBA6F560C5D6847E9B	◌ǃ ◌̠ ◌x ◌ʰ
ǃ̠ʰ	kǃ̠ʰ	0:-:-:-:-:+:-:-:-:-:-:-:-:-:-:0:0:-,+:-:+:-:+,-:+:-:-:-:0:0:0:-:-:-,+:-:-:-:-:-,+	2	3E1E803EE09E2F9835D66115B5DEB9DF	◌ǃ ◌̠ ◌ʰ
ǃ̠ˀ	kǃ̠ˀ	0:-:-:-:-:+:-:-:-:-:-:-:-:-:-:0:0:-,+:-:+:-:+,-:+:-:-:-:0:0:0:-:-:-:-,+:-:-:-:-,+	1	EFABD6FC51C497D23939C96D4D4104FB	◌ǃ ◌̠ ◌ˀ
ǀ	kǃ̪	0:-:-:-:-:+:-:-:-:-:-:-:-:-:-:0:0:-,+:+:+:-:+,-:+:-:-:-:0:0:0:-:-:-:-:-:-:-:-,+	1	6CA373CDFB74A0DAFFE8200C0DEB3E48	◌ǀ
ǃ͓	kǃ͓	0:-:-:-:-:+:-:-:-,+:-:-:-:-:-:-:0:0:-,+:+:-:-:+,-:+:-:-:-:0:0:0:-:-:-:-:-:-:-:-,+	1	30EFE806DFDE777094FF360343C11F79	◌ǃ ◌͓
ǃʼ	kǃ’	0:-:-:-:-:+:-:-:-:-:-:-:-:-:-:0:0:-,+:+:-:-:+,-:+:-:-:-:0:0:0:-:-:-:-,+:-:-,+:-:-,+	2	882C43B0884E68786E983C79F4D52C65	◌ǃ ◌’
kg	kɡ	0:-:-:-:-:+:-:-:-:-:-:-:-:-:-:0:0:-:0:0:0:+:+:-:-:-:0:0:0:-,+:-:-:-:-:-:-:-	1	29A70F0F0E3393EB75EF90C351E6C616	◌k ◌g
kʱ	kɦ	0:-:-:-:-:+,-:-:-,+:-,+:-:-:-:-:-:-:0:0:-:0:0:0:+,-:+:-:-:-:0:0:0:-,+:-:-,+:-:-:-:-:-	2	2B538DB9F5D30D38C00FE3591119136A	◌k ◌ʱ
kʟ̥	kɬ	0:-:-:-:-:+:-:-,+:-,+:-:-:-:-:-,+:-:0:0:-,+:+:-:-:+,-:+:-:-:-:0:0:0:-:-:-:-:-:-:-:-	1	B016DF5FBF94C42230E5215BEC381211	◌k ◌ʟ ◌̥
kʳ	kɾ	0:-:-:-:-:+:-,+:-,+:-:-,+:-,+:-:-:-:-:0:0:-,+:+:-:-:+,-:+:-:-:-:0:0:0:-,+:-:-:-:-:-:-:-	1	A22544F9D590364A6BCC3DFC8831344A	◌k ◌ʳ
ʘ	kʘ	0:-:-:-:-:+:-:-:-:-:-:-:-:-:-,+:-:-:-:0:0:0:+,-:+:-:-:-:0:0:0:-:-:-:-:-:-:-:-,+	2	C19B683345CFDE009F5B6362C5762B42	◌ʘ
ʘh	kʘh	0:-:-:-:-:+,+,-:-:-,-,+:-,-,+:-:-:-:-:-:-,+,-:-:-:-:0:0:0:+,-,-:+:-:-:-:0:0:0:-:-:-,-,+:-:-:-:-:-,+,-	1	AE6B68C8B2CAC107D30A754E0F7F3406	◌ʘ ◌h
ʘkxʼ	kʘkx’	0:-:-:-:-:+:-:-:-:-:-:-:-:-:+:-:-:-:0:0:0:+:+:-:-:-:0:0:0:-:-:-:+:-:+:-:+	1	5CFDD4860E88E3B63A5C6EFBDAADAFF4	◌ʘ ◌k ◌x ◌’
ʘx	kʘx	0:-:-:-:-:+:-:-,-,+:-,-,+:-:-:-:-:-:-,+,-:-:-:-:0:0:0:+,-,+:+:-:-:-:0:0:0:-:-:-:-:-:-:-:-,+,-	1	B845E87C64493BCB21FDDBA1B5ABB8B2	◌ʘ ◌x
ʘʔ	kʘʔ	0:-:-:-:-:+:-:-:-:-:-:-:-:-:-,+,-:-:-:-:0:0:0:+,-,-:+:-:-:-:0:0:0:-:-:-:-,-,+:-:-:-:-,+,-	1	ED73B2B63D210E4716BFC1041F3D934E	◌ʘ ◌ʔ
ʘʰ	kʘʰ	0:-:-:-:-:+:-:-:-:-:-:-:-:-:-,+:-:-:-:0:0:0:+,-:+:-:-:-:0:0:0:-:-:-,+:-:-:-:-:-,+	1	09EDE8A77FEE22EEE5D267AE1713C17D	◌ʘ ◌ʰ
kʟ̥ʼ	kʟ̥’	0:-:-:-:-:+:-,+:-,+:-:-,+:-:-:-:-,+:-:0:0:-:0:0:0:+:+:-:-:-:0:0:0:-:-:-:-,+:-:-,+:-:-	1	7C52428FADCFCC58F328DF6591A7AF5F	◌k ◌ʟ ◌̥ ◌ʼ
kʟ̥ʼ	kʟ͓̥’	0:-:-:-:-:+:-,+:-,+:-,+:-,+:-:-:-:-,+:-:0:0:-:0:0:0:+:+:-:-:-:0:0:0:-:-:-:-,+:-:-,+:-:-	1	B7F86EAAA9093EF348125818CAAC9765	◌k ◌ʟ ◌̥ ◌ʼ
kʰ	kʰ	0:-:-:-:-:+:-:-:-:-:-:-:-:-:-:0:0:-:0:0:0:+:+:-:-:-:0:0:0:-:-:+:-:-:-:-:-	605	BD29F40254AA0996800A773122397C28	◌k ◌ʰ
kʰː	kʰː	0:-:-:-:+:+:-:-:-:-:-:-:-:-:-:0:0:-:0:0:0:+:+:-:-:-:0:0:0:-:-:+:-:-:-:-:-	9	F2E52B2CF44960329FFE096CF0E08C07	◌k ◌ʰ ◌ː
kʲ	kʲ	0:-:-:-:-:+:-:-:-:-:-:-:-:-:-:0:0:-:0:0:0:+:+:-:+:-:0:0:0:-:-:-:-:-:-:-:-	101	96CDC886AA21A9599A0AC4EFFCDCA13F	◌k ◌ʲ
kʲʰ	kʲʰ	0:-:-:-:-:+:-:-:-:-:-:-:-:-:-:0:0:-:0:0:0:+:+:-:+:-:0:0:0:-:-:+:-:-:-:-:-	16	223BEBB6C27C0E6D15422BD5971880A9	◌k ◌ʲ ◌ʰ
kʲː	kʲː	0:-:-:-:+:+:-:-:-:-:-:-:-:-:-:0:0:-:0:0:0:+:+:-:+:-:0:0:0:-:-:-:-:-:-:-:-	1	7D121ED548575F0A5AFCF172B66CAD61	◌k ◌ʲ ◌ː
kʼʲ	kʲ’	0:-:-:-:-:+:-:-:-:-:-:-:-:-:-:0:0:-:0:0:0:+:+:-:+:-:0:0:0:-:-:-:+:-:+:-:-	26	DECBDF50EB1C53E9D28098C30225B28D	◌k ◌’ ◌ʲ
kʷ	kʷ	0:-:-:-:-:+:-:-:-:-:-:-:-:-:+:+:-:-:0:0:0:+:+:-:-:-:0:0:0:-:-:-:-:-:-:-:-	372	AC7F42D0CB30C73616ABDC71149FEC44	◌k ◌ʷ
kʳʷ	kʷɾ	0:-:-:-:-:+:-,+:-,+:-:-,+:-,+:-:-:-:+,-:+:-:-,+:+:-:-:+,-:+:-:-:-:0:0:0:-,+:-:-:-:-:-:-:-	1	FFEBD47BF8638A1A48A3015804E59486	◌k ◌ʳ ◌ʷ
kʷʰ	kʷʰ	0:-:-:-:-:+:-:-:-:-:-:-:-:-:+:+:-:-:0:0:0:+:+:-:-:-:0:0:0:-:-:+:-:-:-:-:-	62	0C09EF7DD3A046DCF26731D2541C461C	◌k ◌ʷ ◌ʰ
kʷʰː	kʷʰː	0:-:-:-:+:+:-:-:-:-:-:-:-:-:+:+:-:-:0:0:0:+:+:-:-:-:0:0:0:-:-:+:-:-:-:-:-	2	15AA933317514F2D460E268DA367FF75	◌k ◌ʷ ◌ʰ ◌ː
kʲʷ	kʷʲ	0:-:-:-:-:+:-:-:-:-:-:-:-:-:+:+:-:-:0:0:0:+:+:-:+:-:0:0:0:-:-:-:-:-:-:-:-	1	17D7E55C5AFA44912A3BE9179FDEA482	◌k ◌ʲ ◌ʷ
kʲʷʰ	kʷʲʰ	0:-:-:-:-:+:-:-:-:-:-:-:-:-:+:+:-:-:0:0:0:+:+:-:+:-:0:0:0:-:-:+:-:-:-:-:-	1	98E3F93635264A95D622F8AD9249FCD6	◌k ◌ʲ ◌ʷ ◌ʰ
kʼʲʷ	kʷʲ’	0:-:-:-:-:+:-:-:-:-:-:-:-:-:+:+:-:-:0:0:0:+:+:-:+:-:0:0:0:-:-:-:+:-:+:-:-	1	7BCDE4FE47CA2462BCE4D34FB86D0720	◌k ◌’ ◌ʲ ◌ʷ
kʷˀ	kʷˀ	0:-:-:-:-:+:-:-:-:-:-:-:-:-:+:+:-:-:0:0:0:+:+:-:-:-:0:0:0:-:-:-:+:-:-:-:-	2	2CF6738206C42B58A2491E90E03456FF	◌k ◌ʷ ◌ˀ
kʷː	kʷː	0:-:-:-:+:+:-:-:-:-:-:-:-:-:+:+:-:-:0:0:0:+:+:-:-:-:0:0:0:-:-:-:-:-:-:-:-	10	4C775776537E3DBA122A12CC062CD6EC	◌k ◌ʷ ◌ː
kʼʷ	kʷ’	0:-:-:-:-:+:-:-:-:-:-:-:-:-:+:+:-:-:0:0:0:+:+:-:-:-:0:0:0:-:-:-:+:-:+:-:-	84	79CFDD4943BC9A9354E6A0E965288214	◌k ◌ʼ ◌ʷ
kʼʷː	kʷ’ː	0:-:-:-:+:+:-:-:-:-:-:-:-:-:+:+:-:-:0:0:0:+:+:-:-:-:0:0:0:-:-:-:+:-:+:-:-	3	A510CFFB66AEF029B83D59083FEF5E84	◌k ◌’ ◌ʷ ◌ː
kˀ	kˀ	0:-:-:-:-:+:-:-:-:-:-:-:-:-:-:0:0:-:0:0:0:+:+:-:-:-:0:0:0:-:-:-:+:-:-:-:-	8	9897B73F24B6B30A709AF93CE2A80BF8	◌k ◌ˀ
kː	kː	0:-:-:-:+:+:-:-:-:-:-:-:-:-:-:0:0:-:0:0:0:+:+:-:-:-:0:0:0:-:-:-:-:-:-:-:-	86	35B6E18B055F7621FA32D24600C7EDC6	◌k ◌ː
kˑ	kˑ	0:-:-:+:+:+:-:-:-:-:-:-:-:-:-:0:0:-:0:0:0:+:+:-:-:-:0:0:0:-:-:-:-:-:-:-:-	1	F147CC2974EF8BAA3F23D1D515FDDD24	◌k ◌ˑ
kˤ	kˤ	0:-:-:-:-:+:-:-:-:-:-:-:-:-:-:0:0:-:0:0:0:+:+:-:-:-:0:+:-:-:-:-:-:-:-:-:-	3	47DB47E11893711783759B4BD213B356	◌k ◌ˤ
k̙	k̙	0:-:-:-:-:+:-:-:-:-:-:-:-:-:-:0:0:-:0:0:0:+:+:-:-:-:0:+:-:-:-:-:-:-:-:-:-	2	132465E7FE7AC8FEE3B2E1FBA2E5712D	◌k ◌̙
k̟	k̟	0:-:-:-:-:+:-:-:-:-:-:-:-:-:-:0:0:-:0:0:0:+:+:-:+:-:0:0:0:-:-:-:-:-:-:-:-	4	788A21A51B512E5D85AC93FCB2C5F4B3	◌k ◌̟
k̟ʰ	k̟ʰ	0:-:-:-:-:+:-:-:-:-:-:-:-:-:-:0:0:-:0:0:0:+:+:-:+:-:0:0:0:-:-:+:-:-:-:-:-	2	7EEACD772DD465045C8256E6BF8B241D	◌k ◌̟ ◌ʰ
k̟ʲʰ	k̟ʲʰ	0:-:-:-:-:+:-:-:-:-:-:-:-:-:-:0:0:-:0:0:0:+:+:-:+:-:0:0:0:-:-:+:-:-:-:-:-	1	85B5166682FD88E2D0FFE59E8C158F61	◌k ◌̟ ◌ʲ ◌ʰ
k̟ʼʲ	k̟ʲ’	0:-:-:-:-:+:-:-:-:-:-:-:-:-:-:0:0:-:0:0:0:+:+:-:+:-:0:0:0:-:-:-:+:-:+:-:-	1	B06A1427BEDBE2BB37AF458556E568BB	◌k ◌̟ ◌’ ◌ʲ
k̰	k̰	0:-:-:-:-:+:-:-:-:-:-:-:-:-:-:0:0:-:0:0:0:+:+:-:-:-:0:0:0:+:-:-:+:-:-:-:-	12	4121D651D50EEB87A9945DF90AE757F0	◌k ◌̰
k̰ʷ	k̰ʷ	0:-:-:-:-:+:-:-:-:-:-:-:-:-:+:+:-:-:0:0:0:+:+:-:-:-:0:0:0:+:-:-:+:-:-:-:-	4	A086DA644393AAC510E33F8252D58BE4	◌k ◌̰ ◌ʷ
k̻	k̻	0:-:-:-:-:+:-:-:-:-:-:-:-:-:-:0:0:+:0:+:0:+:+:-:-:-:0:0:0:-:-:-:-:-:-:-:-	1	C8B42736801BC9B2958E59403CDC1A5C	◌k ◌̻
k͈	k͈	0:-:-:-:-:+:-:-:-:-:-:-:-:-:-:0:0:-:0:0:0:+:+:-:-:-:0:0:0:-:-:-:-:+:-:-:-	72	47EFCD8477F22831BBE168B378265EE9	◌k ◌͈
k͈ʷ	k͈ʷ	0:-:-:-:-:+:-:-:-:-:-:-:-:-:+:+:-:-:0:0:0:+:+:-:-:-:0:0:0:-:-:-:-:+:-:-:-	1	BD268DF0692900D2F893977D115E9B78	◌k ◌͈ ◌ʷ
k͈ː	k͈ː	0:-:-:-:+:+:-:-:-:-:-:-:-:-:-:0:0:-:0:0:0:+:+:-:-:-:0:0:0:-:-:-:-:+:-:-:-	2	392AFD030DE310E46BBDFB94001845D4	◌k ◌͈ ◌ː
k̚	k͉	0:-:-:-:-:+:-:-:-:-:-:-:-:-:-:0:0:-:0:0:0:+:+:-:-:-:0:0:0:-:-:-:-:-:-:-:-	78	1343B5A8211539ABE9F024199355A193	◌k ◌̚
k̚ʷ	k͉ʷ	0:-:-:-:-:+:-:-:-:-:-:-:-:-:+:+:-:-:0:0:0:+:+:-:-:-:0:0:0:-:-:-:-:-:-:-:-	1	8B1523ED9D3C3C387F4896711E15062C	◌k ◌̚ ◌ʷ
kᶣ	kᶣ	0:-:-:-:-:+:-:-:-:-:-:-:-:-:+:+:-:-:0:0:0:+:+:-:+:-:0:0:0:-:-:-:-:-:-:-:-	2	C8E2CFFBEAAE3F9FEDC3FA884ED72AD1	◌k ◌ᶣ
kʼ	k’	0:-:-:-:-:+:-:-:-:-:-:-:-:-:-:0:0:-:0:0:0:+:+:-:-:-:0:0:0:-:-:-:+:-:+:-:-	242	B9C749831BC59B5585B5AE2159F32788	◌k ◌ʼ
kʼː	k’ː	0:-:-:-:+:+:-:-:-:-:-:-:-:-:-:0:0:-:0:0:0:+:+:-:-:-:0:0:0:-:-:-:+:-:+:-:-	14	94051C4D65D0EEC3F7E4687363F16AE6	◌k ◌’ ◌ː
ǃǃ	k‼	0:-:-:-:-:+:-:-:-:-:-:-:-:-:-:0:0:-,+:-:-:-:+,-:+:-:-:-:0:0:0:-:-:-:-:-:-:-:-,+	1	7BCA8C069ED129659E499657A51BEE0C	◌ǃ ◌ǃ
ǃǃx	k‼x	0:-:-:-:-:+:-:-,-,+:-,-,+:-:-:-:-:-:-:0:0:-,+,-:-:-:-:+,-,+:+:-:-:-:0:0:0:-:-:-:-:-:-:-:-,+,-	1	111C82B1E18A746CED3284F3DE23018C	◌ǃ ◌ǃ ◌x
ǃǃxʼ	k‼x’	0:-:-:-:-:+:-:-,-,+:-,-,+:-:-:-:-:-:-:0:0:-,+,-:-:-:-:+,-,+:+:-:-:-:0:0:0:-:-:-:-,-,+:-:-,-,+:-:-,+,-	1	B2DD36659AF81DEA15155F5C9ACC2091	◌ǃ ◌ǃ ◌x ◌ʼ
ǃǃʰ	k‼ʰ	0:-:-:-:-:+:-:-:-:-:-:-:-:-:-:0:0:-,+:-:-:-:+,-:+:-:-:-:0:0:0:-:-:-,+:-:-:-:-:-,+	1	A76219A4D07416B951330DC1279C9084	◌ǃ ◌ǃ ◌ʰ
ǃǃʼʰ	k‼ʰ’	0:-:-:-:-:+:-:-:-:-:-:-:-:-:-:0:0:-,+:-:-:-:+,-:+:-:-:-:0:0:0:-:-:-:-,+:-:-,+:-:-,+	1	CE3963C4680704CB10EA036CEF37BB20	◌ǃ ◌ǃ ◌’ ◌ʰ
ǃǃʼ	k‼’	0:-:-:-:-:+:-:-:-:-:-:-:-:-:-:0:0:-,+:-:-:-:+,-:+:-:-:-:0:0:0:-:-:-:-,+:-:-,+:-:-,+	1	FE4DA79E35C05DE3558A30795E5B127E	◌ǃ ◌ǃ ◌’
l	l	0:-:-:-:-:+:+:+:0:+:-:-:-:+:-:0:0:+:+:-:-:-:0:0:0:0:0:0:0:+:-:-:-:-:-:-:-	2044	03413638BD1DFC7AEF53192FEF71F017	◌l
lʱ	lɦ	0:-:-:-:-:+,-:+,-:+:+:+,-:-:-:-:+,-:-:0:0:+,-:+:-:-:-:0:0:0:0:0:0:0:+:-:-,+:-:-:-:-:-	1	2803DD88C35028E0349208BE1F6FF20E	◌l ◌ʱ
lˀ	lʔ	0:-:-:-:-:+:+,-:+,-:-:+,-:-:-:-:+,-:-:0:0:+,-:+:-:-:-:0:0:0:0:0:0:0:+,-:-:-:-,+:-:-:-:-	1	5B9E7589B4F44D3E746AA9BDFD98D3B1	◌l ◌ˀ
lʰ	lʰ	0:-:-:-:-:+:+:+:0:+:-:-:-:+:-:0:0:+:+:-:-:-:0:0:0:0:0:0:0:-:-:+:-:-:-:-:-	2	A8CED2E4A5592B53B732621548B1936E	◌l ◌ʰ
lʱ	lʱ	0:-:-:-:-:+:+:+:0:+:-:-:-:+:-:0:0:+:+:-:-:-:0:0:0:0:0:0:0:+:-:+:-:-:-:-:-	4	7E4085A2D797B8DD0AA331521B2056A7	◌l ◌ʱ
lʲ	lʲ	0:-:-:-:-:+:+:+:0:+:-:-:-:+:-:0:0:+:+:-:-:+:+:-:+:-:0:0:0:+:-:-:-:-:-:-:-	71	548D8E709B3C8F7FFB5983EA5E033D11	◌l ◌ʲ
lʲː	lʲː	0:-:-:-:+:+:+:+:0:+:-:-:-:+:-:0:0:+:+:-:-:+:+:-:+:-:0:0:0:+:-:-:-:-:-:-:-	2	3D65654D477D4E0E78D32BC22D96CEA7	◌l ◌ʲ ◌ː
lʲˑ	lʲˑ	0:-:-:+:+:+:+:+:0:+:-:-:-:+:-:0:0:+:+:-:-:+:+:-:+:-:0:0:0:+:-:-:-:-:-:-:-	1	CA7F642CAB6D03966D75D15BD0D65C38	◌l ◌ʲ ◌ˑ
lʷ	lʷ	0:-:-:-:-:+:+:+:0:+:-:-:-:+:+:+:-:+:+:-:-:-:0:0:0:0:0:0:0:+:-:-:-:-:-:-:-	29	294C0EC4ACA75218E380289C6ED1F071	◌l ◌ʷ
lʲʷ	lʷʲ	0:-:-:-:-:+:+:+:0:+:-:-:-:+:+:+:-:+:+:-:-:+:+:-:+:-:0:0:0:+:-:-:-:-:-:-:-	1	CA053E90B1D088C3BC1ABBB12553D3E7	◌l ◌ʲ ◌ʷ
lˀ	lˀ	0:-:-:-:-:+:+:+:0:+:-:-:-:+:-:0:0:+:+:-:-:-:0:0:0:0:0:0:0:+:-:-:+:-:-:-:-	2	CD3A14CC41D26F33A8D7DE865AD85A4A	◌l ◌ˀ
lː	lː	0:-:-:-:+:+:+:+:0:+:-:-:-:+:-:0:0:+:+:-:-:-:0:0:0:0:0:0:0:+:-:-:-:-:-:-:-	85	02CD835C8B5754AB3DB22940C8405C85	◌l ◌ː
lˑ	lˑ	0:-:-:+:+:+:+:+:0:+:-:-:-:+:-:0:0:+:+:-:-:-:0:0:0:0:0:0:0:+:-:-:-:-:-:-:-	1	62E577250252C32D15A839792A959B13	◌l ◌ˑ
lˠ	lˠ	0:-:-:-:-:+:+:+:0:+:-:-:-:+:-:0:0:+:+:-:-:+:+:-:-:-:0:0:0:+:-:-:-:-:-:-:-	12	0D5532C7D78A47723C3DCBA529FD22B6	◌l ◌ˠ
lˤ	lˤ	0:-:-:-:-:+:+:+:0:+:-:-:-:+:-:0:0:+:+:-:-:-:0:0:0:0:0:+:-:+:-:-:-:-:-:-:-	8	9F7EAC92CD816FE67A28293678D7303B	◌l ◌ˤ
lˤː	lˤː	0:-:-:-:+:+:+:+:0:+:-:-:-:+:-:0:0:+:+:-:-:-:0:0:0:0:0:+:-:+:-:-:-:-:-:-:-	2	D74D52810EF2CA763D517469961BD741	◌l ◌ˤ ◌ː
l̃	l̃	0:-:-:-:-:+:+:+:0:+:-:-:+:+:-:0:0:+:+:-:-:-:0:0:0:0:0:0:0:+:-:-:-:-:-:-:-	6	6860DF6A37301322528E91DD80EEB3C0	◌l ◌̃
l̟	l̟	0:-:-:-:-:+:+:+:0:+:-:-:-:+:-:0:0:+:+:-:-:-:0:0:0:0:0:0:0:+:-:-:-:-:-:-:-	1	9785D6D6564A08BA216533349C3A6DCB	◌l ◌̟
l̠	l̠	0:-:-:-:-:+:+:+:0:+:-:-:-:+:-:0:0:+:-:+:-:-:0:0:0:0:0:0:0:+:-:-:-:-:-:-:-	13	56B9954890127E90B74FC1147AE7B74E	◌l ◌̠
l̠ʲ	l̠ʲ	0:-:-:-:-:+:+:+:0:+:-:-:-:+:-:0:0:+:-:+:-:+:+:-:+:-:0:0:0:+:-:-:-:-:-:-:-	2	F41EDBC62C179F718B3D20FB05C26147	◌l ◌̠ ◌ʲ
l̠ʱ	l̠̤	0:-:-:-:-:+:+:+:0:+:-:-:-:+:-:0:0:+:-:+:-:-:0:0:0:0:0:0:0:+:-:+:-:-:-:-:-	1	30AFFD180AD2176DC395B6526470E6FE	◌l ◌̠ ◌ʱ
lʱ	l̤	0:-:-:-:-:+:+:+:0:+:-:-:-:+:-:0:0:+:+:-:-:-:0:0:0:0:0:0:0:+:-:+:-:-:-:-:-	18	7A6E282428E30E734D69822920207F64	◌l ◌ʱ
l̥	l̥	0:-:-:-:-:+:+:+:0:+:-:-:-:+:-:0:0:+:+:-:-:-:0:0:0:0:0:0:0:-:-:-:-:-:-:-:-	73	D47E305230AF5B8AD808EC71E2E40B0A	◌l ◌̥
l̥ʲ	l̥ʲ	0:-:-:-:-:+:+:+:0:+:-:-:-:+:-:0:0:+:+:-:-:+:+:-:+:-:0:0:0:-:-:-:-:-:-:-:-	5	6C902C551C493DA6960DB191AD07DF4B	◌l ◌̥ ◌ʲ
l̥ʲː	l̥ʲː	0:-:-:-:+:+:+:+:0:+:-:-:-:+:-:0:0:+:+:-:-:+:+:-:+:-:0:0:0:-:-:-:-:-:-:-:-	1	BE9BB33B68BBEC40B09A8BA371A1FDC0	◌l ◌̥ ◌ʲ ◌ː
l̥ː	l̥ː	0:-:-:-:+:+:+:+:0:+:-:-:-:+:-:0:0:+:+:-:-:-:0:0:0:0:0:0:0:-:-:-:-:-:-:-:-	3	F149518B1FB161174CE25E2EA94DCE04	◌l ◌̥ ◌ː
l̥ˠ	l̥ˠ	0:-:-:-:-:+:+:+:0:+:-:-:-:+:-:0:0:+:+:-:-:+:+:-:-:-:0:0:0:-:-:-:-:-:-:-:-	2	0168095892790D016A2704BD2A915236	◌l ◌̥ ◌ˠ
l̩	l̩	0:-:+:-:-:+:+:+:0:+:-:-:-:+:-:0:0:+:+:-:-:-:0:0:0:0:0:0:0:+:-:-:-:-:-:-:-	6	EC130309B30AEF200ECD05C9CEA6137E	◌l ◌̩
