BIPA_GRAPHEME	CLTS_NAME	GENERATED	EXPLICIT	GRAPHEME	SYMBOLS	URL	LATEX	FEATURES	SOUND	IMAGE	COUNT	NOTE
ɔ̯̃ː	long non-syllabic nasalized rounded open-mid back vowel	+	+	ɔ̯̃ː	◌ɔ ◌̯ ◌̃ ◌ː		\textipa{\~\textroundcap{\textopeno}}\textlengthmark	empty:vowel:−high −low +back +round +voice +nasal −spread glottis −constricted glottis				
ɔ̥̯̃	non-syllabic nasalized devoiced rounded open-mid back vowel	+	+	ɔ̯̥̃	◌ɔ ◌̥ ◌̯ ◌̃		*\textipa{\~\textroundcap{\textopeno}}	empty:vowel:−high −low +back +round −voice +nasal −spread glottis −constricted glottis				
ɔ̥̯̃ː	long non-syllabic nasalized devoiced rounded open-mid back vowel	+	+	ɔ̯̥̃ː	◌ɔ ◌̥ ◌̯ ◌̃ ◌ː		*\textipa{\~\textroundcap{\textopeno}}\textlengthmark	empty:vowel:−high −low +back +round −voice +nasal −spread glottis −constricted glottis				
ɔ̥̯	non-syllabic devoiced rounded open-mid back vowel	+	+	ɔ̯̥	◌ɔ ◌̥ ◌̯		*\textroundcap{\textopeno}	empty:vowel:−high −low +back +round −voice −nasal −spread glottis −constricted glottis				
ɔ̥̯ː	long non-syllabic devoiced rounded open-mid back vowel	+	+	ɔ̯̥ː	◌ɔ ◌̥ ◌̯ ◌ː		*\textroundcap{\textopeno}\textlengthmark	empty:vowel:−high −low +back +round −voice −nasal −spread glottis −constricted glottis				
ɕ	voiceless alveolo-palatal sibilant fricative consonant		+	ɕ	◌ɕ		\textctc	alveolar, palatal:fricative:−voice				
ɕʲ	palatalized voiceless alveolo-palatal sibilant fricative consonant	+	+	ɕʲ	◌ɕ ◌ʲ		\textctc\super j	alveolar, palatal:fricative:−voice				
ɕʲː	palatalized long voiceless alveolo-palatal sibilant fricative consonant	+	+	ɕʲː	◌ɕ ◌ʲ ◌ː		\textctc\super j\textlengthmark	alveolar, palatal:fricative:−voice				
ɕʷ	labialized voiceless alveolo-palatal sibilant fricative consonant	+	+	ɕʷ	◌ɕ ◌ʷ		\textctc\super w	alveolar, palatal, labial:fricative:−voice				
ɕʷː	labialized long voiceless alveolo-palatal sibilant fricative consonant	+	+	ɕʷː	◌ɕ ◌ʷ ◌ː		\textctc\super w\textlengthmark	alveolar, palatal, labial:fricative:−voice				
ɕː	long voiceless alveolo-palatal sibilant fricative consonant	+	+	ɕː	◌ɕ ◌ː		\textctc\textlengthmark	alveolar, palatal:fricative:−voice				
ɕ̩	syllabic voiceless alveolo-palatal sibilant fricative consonant	+	+	ɕ̩	◌ɕ ◌̩		\textipa{\s{\textctc}}	alveolar, palatal:fricative:−voice +syllabic				
ɕ̩ʲ	syllabic palatalized voiceless alveolo-palatal sibilant fricative consonant	+	+	ɕ̩ʲ	◌ɕ ◌̩ ◌ʲ		\textipa{\s{\textctc}}\super j	alveolar, palatal:fricative:−voice +syllabic				
ɕ̩ʲː	syllabic palatalized long voiceless alveolo-palatal sibilant fricative consonant	+	+	ɕ̩ʲː	◌ɕ ◌̩ ◌ʲ ◌ː		\textipa{\s{\textctc}}\super j\textlengthmark	alveolar, palatal:fricative:−voice +syllabic				
ɕ̩ʷ	syllabic labialized voiceless alveolo-palatal sibilant fricative consonant	+	+	ɕ̩ʷ	◌ɕ ◌̩ ◌ʷ		\textipa{\s{\textctc}}\super w	alveolar, palatal, labial:fricative:−voice +syllabic				
ɕ̩ʷː	syllabic labialized long voiceless alveolo-palatal sibilant fricative consonant	+	+	ɕ̩ʷː	◌ɕ ◌̩ ◌ʷ ◌ː		\textipa{\s{\textctc}}\super w\textlengthmark	alveolar, palatal, labial:fricative:−voice +syllabic				
ɕ̩ː	syllabic long voiceless alveolo-palatal sibilant fricative consonant	+	+	ɕ̩ː	◌ɕ ◌̩ ◌ː		\textipa{\s{\textctc}}\textlengthmark	alveolar, palatal:fricative:−voice +syllabic				
ɖ	voiced retroflex stop consonant		+	ɖ	◌ɖ		\textrtaild	retroflex:plosive:+voice				
ɖʰ	aspirated voiced retroflex stop consonant	+	+	ɖʰ	◌ɖ ◌ʰ		\textrtaild extsuperscript{h}	retroflex:plosive:+voice +spread glottis				
ɖʲʰ	palatalized aspirated voiced retroflex stop consonant	+	+	ɖʰʲ	◌ɖ ◌ʲ ◌ʰ		\textrtaild extsuperscript{h}\super j	retroflex, palatal:plosive:+voice +spread glottis				
ɖʲʰː	palatalized aspirated long voiced retroflex stop consonant	+	+	ɖʰʲː	◌ɖ ◌ʲ ◌ʰ ◌ː		\textrtaild extsuperscript{h}\super j\textlengthmark	retroflex, palatal:plosive:+voice +spread glottis				
ɖʷʰ	labialized aspirated voiced retroflex stop consonant	+	+	ɖʰʷ	◌ɖ ◌ʷ ◌ʰ		\textrtaild extsuperscript{h}\super w	retroflex, labial:plosive:+voice +spread glottis				
ɖʷʰː	labialized aspirated long voiced retroflex stop consonant	+	+	ɖʰʷː	◌ɖ ◌ʷ ◌ʰ ◌ː		\textrtaild extsuperscript{h}\super w\textlengthmark	retroflex, labial:plosive:+voice +spread glottis				
ɖʰː	aspirated long voiced retroflex stop consonant	+	+	ɖʰː	◌ɖ ◌ʰ ◌ː		\textrtaild extsuperscript{h}\textlengthmark	retroflex:plosive:+voice +spread glottis				
ɖʲ	palatalized voiced retroflex stop consonant	+	+	ɖʲ	◌ɖ ◌ʲ		\textrtaild\super j	retroflex, palatal:plosive:+voice				
ɖʲː	palatalized long voiced retroflex stop consonant	+	+	ɖʲː	◌ɖ ◌ʲ ◌ː		\textrtaild\super j\textlengthmark	retroflex, palatal:plosive:+voice				
ɖʷ	labialized voiced retroflex stop consonant	+	+	ɖʷ	◌ɖ ◌ʷ		\textrtaild\super w	retroflex, labial:plosive:+voice				
ɖʷː	labialized long voiced retroflex stop consonant	+	+	ɖʷː	◌ɖ ◌ʷ ◌ː		\textrtaild\super w\textlengthmark	retroflex, labial:plosive:+voice				
ɖː	long voiced retroflex stop consonant	+	+	ɖː	◌ɖ ◌ː		\textrtaild\textlengthmark	retroflex:plosive:+voice				
ɖ̩	syllabic voiced retroflex stop consonant	+	+	ɖ̩	◌ɖ ◌̩		\textipa{\s{\textrtaild}}	retroflex:plosive:+voice +syllabic				
ɖ̩ʲ	syllabic palatalized voiced retroflex stop consonant	+	+	ɖ̩ʲ	◌ɖ ◌̩ ◌ʲ		\textipa{\s{\textrtaild}}\super j	retroflex, palatal:plosive:+voice +syllabic				
ɖ̩ʲː	syllabic palatalized long voiced retroflex stop consonant	+	+	ɖ̩ʲː	◌ɖ ◌̩ ◌ʲ ◌ː		\textipa{\s{\textrtaild}}\super j\textlengthmark	retroflex, palatal:plosive:+voice +syllabic				
ɖ̩ʷ	syllabic labialized voiced retroflex stop consonant	+	+	ɖ̩ʷ	◌ɖ ◌̩ ◌ʷ		\textipa{\s{\textrtaild}}\super w	retroflex, labial:plosive:+voice +syllabic				
ɖ̩ʷː	syllabic labialized long voiced retroflex stop consonant	+	+	ɖ̩ʷː	◌ɖ ◌̩ ◌ʷ ◌ː		\textipa{\s{\textrtaild}}\super w\textlengthmark	retroflex, labial:plosive:+voice +syllabic				
ɖ̩ː	syllabic long voiced retroflex stop consonant	+	+	ɖ̩ː	◌ɖ ◌̩ ◌ː		\textipa{\s{\textrtaild}}\textlengthmark	retroflex:plosive:+voice +syllabic				
ɖʐ	voiced retroflex sibilant affricate consonant		+	ɖ͡ʐ	◌ɖ ◌ʐ		\t{ɖ͡\textrtailz}	retroflex:affricate:+voice				
ɖʐʰ	aspirated voiced retroflex sibilant affricate consonant	+	+	ɖ͡ʐʰ	◌ɖ ◌ʐ ◌ʰ		\t{ɖ͡\textrtailz} extsuperscript{h}	retroflex:affricate:+voice +spread glottis				
ɖʐʰː	aspirated long voiced retroflex sibilant affricate consonant	+	+	ɖ͡ʐʰː	◌ɖ ◌ʐ ◌ʰ ◌ː		\t{ɖ͡\textrtailz} extsuperscript{h}\textlengthmark	retroflex:affricate:+voice +spread glottis				
ɖʐʲ	palatalized voiced retroflex sibilant affricate consonant	+	+	ɖ͡ʐʲ	◌ɖ ◌ʐ ◌ʲ		\t{ɖ͡\textrtailz}\super j	retroflex, palatal:affricate:+voice				
ɖʐʲː	palatalized long voiced retroflex sibilant affricate consonant	+	+	ɖ͡ʐʲː	◌ɖ ◌ʐ ◌ʲ ◌ː		\t{ɖ͡\textrtailz}\super j\textlengthmark	retroflex, palatal:affricate:+voice				
ɖʐʷ	labialized voiced retroflex sibilant affricate consonant	+	+	ɖ͡ʐʷ	◌ɖ ◌ʐ ◌ʷ		\t{ɖ͡\textrtailz}\super w	retroflex, labial:affricate:+voice				
ɖʐʷː	labialized long voiced retroflex sibilant affricate consonant	+	+	ɖ͡ʐʷː	◌ɖ ◌ʐ ◌ʷ ◌ː		\t{ɖ͡\textrtailz}\super w\textlengthmark	retroflex, labial:affricate:+voice				
ɖʐː	long voiced retroflex sibilant affricate consonant		+	ɖ͡ʐː	◌ɖ ◌ʐ ◌ː		\t{ɖ͡\textrtailz}\textlengthmark	retroflex:affricate:+voice				
ɗ	voiced dental implosive consonant		+	ɗ	◌ɗ		\texthtd	dental:plosive:+voice				
ɗʰ	aspirated voiced dental implosive consonant	+	+	ɗʰ	◌ɗ ◌ʰ		\texthtd extsuperscript{h}	dental:plosive:+voice +spread glottis				
ɗʲʰ	palatalized aspirated voiced dental implosive consonant	+	+	ɗʰʲ	◌ɗ ◌ʲ ◌ʰ		\texthtd extsuperscript{h}\super j	dental, palatal:plosive:+voice +spread glottis				
ɗʲʰː	palatalized aspirated long voiced dental implosive consonant	+	+	ɗʰʲː	◌ɗ ◌ʲ ◌ʰ ◌ː		\texthtd extsuperscript{h}\super j\textlengthmark	dental, palatal:plosive:+voice +spread glottis				
ɗʷʰ	labialized aspirated voiced dental implosive consonant	+	+	ɗʰʷ	◌ɗ ◌ʷ ◌ʰ		\texthtd extsuperscript{h}\super w	dental, labial:plosive:+voice +spread glottis				
ɗʷʰː	labialized aspirated long voiced dental implosive consonant	+	+	ɗʰʷː	◌ɗ ◌ʷ ◌ʰ ◌ː		\texthtd extsuperscript{h}\super w\textlengthmark	dental, labial:plosive:+voice +spread glottis				
ɗʰː	aspirated long voiced dental implosive consonant	+	+	ɗʰː	◌ɗ ◌ʰ ◌ː		\texthtd extsuperscript{h}\textlengthmark	dental:plosive:+voice +spread glottis				
ɗʲ	palatalized voiced dental implosive consonant	+	+	ɗʲ	◌ɗ ◌ʲ		\texthtd\super j	dental, palatal:plosive:+voice				
ɗʲː	palatalized long voiced dental implosive consonant	+	+	ɗʲː	◌ɗ ◌ʲ ◌ː		\texthtd\super j\textlengthmark	dental, palatal:plosive:+voice				
ɗʷ	labialized voiced dental implosive consonant	+	+	ɗʷ	◌ɗ ◌ʷ		\texthtd\super w	dental, labial:plosive:+voice				
ɗʷː	labialized long voiced dental implosive consonant	+	+	ɗʷː	◌ɗ ◌ʷ ◌ː		\texthtd\super w\textlengthmark	dental, labial:plosive:+voice				
ɗː	long voiced dental implosive consonant	+	+	ɗː	◌ɗ ◌ː		\texthtd\textlengthmark	dental:plosive:+voice				
ɗ̩	syllabic voiced dental implosive consonant	+	+	ɗ̩	◌ɗ ◌̩		\textipa{\s{\texthtd}}	dental:plosive:+voice +syllabic				
ɗ̩ʲ	syllabic palatalized voiced dental implosive consonant	+	+	ɗ̩ʲ	◌ɗ ◌̩ ◌ʲ		\textipa{\s{\texthtd}}\super j	dental, palatal:plosive:+voice +syllabic				
ɗ̩ʲː	syllabic palatalized long voiced dental implosive consonant	+	+	ɗ̩ʲː	◌ɗ ◌̩ ◌ʲ ◌ː		\textipa{\s{\texthtd}}\super j\textlengthmark	dental, palatal:plosive:+voice +syllabic				
ɗ̩ʷ	syllabic labialized voiced dental implosive consonant	+	+	ɗ̩ʷ	◌ɗ ◌̩ ◌ʷ		\textipa{\s{\texthtd}}\super w	dental, labial:plosive:+voice +syllabic				
ɗ̩ʷː	syllabic labialized long voiced dental implosive consonant	+	+	ɗ̩ʷː	◌ɗ ◌̩ ◌ʷ ◌ː		\textipa{\s{\texthtd}}\super w\textlengthmark	dental, labial:plosive:+voice +syllabic				
ɗ̩ː	syllabic long voiced dental implosive consonant	+	+	ɗ̩ː	◌ɗ ◌̩ ◌ː		\textipa{\s{\texthtd}}\textlengthmark	dental:plosive:+voice +syllabic				
ɘ	unrounded close-mid central vowel		+	ɘ	◌ɘ		\textreve	empty:vowel:−high −low +back −round +voice −nasal −spread glottis −constricted glottis				
ɘː	long unrounded close-mid central vowel		+	ɘː	◌ɘ ◌ː		\textreve\textlengthmark	empty:vowel:−high −low +back −round +voice −nasal −spread glottis −constricted glottis				
ɘ̃	nasalized unrounded close-mid central vowel		+	ɘ̃	◌ɘ ◌̃		\textipa{\~\textreve}	empty:vowel:−high −low +back −round +voice +nasal −spread glottis −constricted glottis				
ɘ̃ː	long nasalized unrounded close-mid central vowel		+	ɘ̃ː	◌ɘ ◌̃ ◌ː		\textipa{\~\textreve}\textlengthmark	empty:vowel:−high −low +back −round +voice +nasal −spread glottis −constricted glottis				
ɘ̥̃	nasalized devoiced unrounded close-mid central vowel	+	+	ɘ̥̃	◌ɘ ◌̥ ◌̃		*\textipa{\~\textreve}	empty:vowel:−high −low +back −round −voice +nasal −spread glottis −constricted glottis				
ɘ̥̃ː	long nasalized devoiced unrounded close-mid central vowel	+	+	ɘ̥̃ː	◌ɘ ◌̥ ◌̃ ◌ː		*\textipa{\~\textreve}\textlengthmark	empty:vowel:−high −low +back −round −voice +nasal −spread glottis −constricted glottis				
ɘ̥	devoiced unrounded close-mid central vowel	+	+	ɘ̥	◌ɘ ◌̥		*\textreve	empty:vowel:−high −low +back −round −voice −nasal −spread glottis −constricted glottis				
ɘ̥ː	long devoiced unrounded close-mid central vowel	+	+	ɘ̥ː	◌ɘ ◌̥ ◌ː		*\textreve\textlengthmark	empty:vowel:−high −low +back −round −voice −nasal −spread glottis −constricted glottis				
ɘ̯	non-syllabic unrounded close-mid central vowel	+	+	ɘ̯	◌ɘ ◌̯		\textroundcap{\textreve}	empty:vowel:−high −low +back −round +voice −nasal −spread glottis −constricted glottis				
ɘ̯ː	long non-syllabic unrounded close-mid central vowel	+	+	ɘ̯ː	◌ɘ ◌̯ ◌ː		\textroundcap{\textreve}\textlengthmark	empty:vowel:−high −low +back −round +voice −nasal −spread glottis −constricted glottis				
ɘ̯̃	non-syllabic nasalized unrounded close-mid central vowel	+	+	ɘ̯̃	◌ɘ ◌̯ ◌̃		\textipa{\~\textroundcap{\textreve}}	empty:vowel:−high −low +back −round +voice +nasal −spread glottis −constricted glottis				
ɘ̯̃ː	long non-syllabic nasalized unrounded close-mid central vowel	+	+	ɘ̯̃ː	◌ɘ ◌̯ ◌̃ ◌ː		\textipa{\~\textroundcap{\textreve}}\textlengthmark	empty:vowel:−high −low +back −round +voice +nasal −spread glottis −constricted glottis				
ɘ̥̯̃	non-syllabic nasalized devoiced unrounded close-mid central vowel	+	+	ɘ̯̥̃	◌ɘ ◌̥ ◌̯ ◌̃		*\textipa{\~\textroundcap{\textreve}}	empty:vowel:−high −low +back −round −voice +nasal −spread glottis −constricted glottis				
ɘ̥̯̃ː	long non-syllabic nasalized devoiced unrounded close-mid central vowel	+	+	ɘ̯̥̃ː	◌ɘ ◌̥ ◌̯ ◌̃ ◌ː		*\textipa{\~\textroundcap{\textreve}}\textlengthmark	empty:vowel:−high −low +back −round −voice +nasal −spread glottis −constricted glottis				
ɘ̥̯	non-syllabic devoiced unrounded close-mid central vowel	+	+	ɘ̯̥	◌ɘ ◌̥ ◌̯		*\textroundcap{\textreve}	empty:vowel:−high −low +back −round −voice −nasal −spread glottis −constricted glottis				
ɘ̥̯ː	long non-syllabic devoiced unrounded close-mid central vowel	+	+	ɘ̯̥ː	◌ɘ ◌̥ ◌̯ ◌ː		*\textroundcap{\textreve}\textlengthmark	empty:vowel:−high −low +back −round −voice −nasal −spread glottis −constricted glottis				
ə	unrounded mid central vowel		+	ə	◌ə		\textschwa	empty:vowel:−high −low +back −round +voice −nasal −spread glottis −constricted glottis				
əː	long unrounded mid central vowel		+	əː	◌ə ◌ː		\textschwa\textlengthmark	empty:vowel:−high −low +back −round +voice −nasal −spread glottis −constricted glottis				
ə̃	nasalized unrounded mid central vowel		+	ə̃	◌ə ◌̃		\textipa{\~\textschwa}	empty:vowel:−high −low +back −round +voice +nasal −spread glottis −constricted glottis				
ə̃ː	long nasalized unrounded mid central vowel		+	ə̃ː	◌ə ◌̃ ◌ː		\textipa{\~\textschwa}\textlengthmark	empty:vowel:−high −low +back −round +voice +nasal −spread glottis −constricted glottis				
ə̥̃	nasalized devoiced unrounded mid central vowel	+	+	ə̥̃	◌ə ◌̥ ◌̃		*\textipa{\~\textschwa}	empty:vowel:−high −low +back −round −voice +nasal −spread glottis −constricted glottis				
ə̥̃ː	long nasalized devoiced unrounded mid central vowel	+	+	ə̥̃ː	◌ə ◌̥ ◌̃ ◌ː		*\textipa{\~\textschwa}\textlengthmark	empty:vowel:−high −low +back −round −voice +nasal −spread glottis −constricted glottis				
ə̥	devoiced unrounded mid central vowel	+	+	ə̥	◌ə ◌̥		*\textschwa	empty:vowel:−high −low +back −round −voice −nasal −spread glottis −constricted glottis				
ə̥ː	long devoiced unrounded mid central vowel	+	+	ə̥ː	◌ə ◌̥ ◌ː		*\textschwa\textlengthmark	empty:vowel:−high −low +back −round −voice −nasal −spread glottis −constricted glottis				
ə̯	non-syllabic unrounded mid central vowel	+	+	ə̯	◌ə ◌̯		\textroundcap{\textschwa}	empty:vowel:−high −low +back −round +voice −nasal −spread glottis −constricted glottis				
ə̯ː	long non-syllabic unrounded mid central vowel	+	+	ə̯ː	◌ə ◌̯ ◌ː		\textroundcap{\textschwa}\textlengthmark	empty:vowel:−high −low +back −round +voice −nasal −spread glottis −constricted glottis				
ə̯̃	non-syllabic nasalized unrounded mid central vowel	+	+	ə̯̃	◌ə ◌̯ ◌̃		\textipa{\~\textroundcap{\textschwa}}	empty:vowel:−high −low +back −round +voice +nasal −spread glottis −constricted glottis				
ə̯̃ː	long non-syllabic nasalized unrounded mid central vowel	+	+	ə̯̃ː	◌ə ◌̯ ◌̃ ◌ː		\textipa{\~\textroundcap{\textschwa}}\textlengthmark	empty:vowel:−high −low +back −round +voice +nasal −spread glottis −constricted glottis				
ə̥̯̃	non-syllabic nasalized devoiced unrounded mid central vowel	+	+	ə̯̥̃	◌ə ◌̥ ◌̯ ◌̃		*\textipa{\~\textroundcap{\textschwa}}	empty:vowel:−high −low +back −round −voice +nasal −spread glottis −constricted glottis				
ə̥̯̃ː	long non-syllabic nasalized devoiced unrounded mid central vowel	+	+	ə̯̥̃ː	◌ə ◌̥ ◌̯ ◌̃ ◌ː		*\textipa{\~\textroundcap{\textschwa}}\textlengthmark	empty:vowel:−high −low +back −round −voice +nasal −spread glottis −constricted glottis				
ə̥̯	non-syllabic devoiced unrounded mid central vowel	+	+	ə̯̥	◌ə ◌̥ ◌̯		*\textroundcap{\textschwa}	empty:vowel:−high −low +back −round −voice −nasal −spread glottis −constricted glottis				
ə̥̯ː	long non-syllabic devoiced unrounded mid central vowel	+	+	ə̯̥ː	◌ə ◌̥ ◌̯ ◌ː		*\textroundcap{\textschwa}\textlengthmark	empty:vowel:−high −low +back −round −voice −nasal −spread glottis −constricted glottis				
ə˞	rhotacized unrounded mid central vowel		+	ɚ	◌ə ◌˞		\textrhookschwa	empty:vowel:−high −low +back −round +voice −nasal −spread glottis −constricted glottis				
ə˞ː	long rhotacized unrounded mid central vowel	+	+	ɚː	◌ə ◌˞ ◌ː		\textrhookschwa\textlengthmark	empty:vowel:−high −low +back −round +voice −nasal −spread glottis −constricted glottis				
ə̃˞	rhotacized nasalized unrounded mid central vowel	+	+	ɚ̃	◌ə ◌̃ ◌˞		\textipa{\~\textrhookschwa}	empty:vowel:−high −low +back −round +voice +nasal −spread glottis −constricted glottis				
ə̃˞ː	long rhotacized nasalized unrounded mid central vowel	+	+	ɚ̃ː	◌ə ◌̃ ◌˞ ◌ː		\textipa{\~\textrhookschwa}\textlengthmark	empty:vowel:−high −low +back −round +voice +nasal −spread glottis −constricted glottis				
ə̥̃˞	rhotacized nasalized devoiced unrounded mid central vowel	+	+	ɚ̥̃	◌ə ◌̥ ◌̃ ◌˞		*\textipa{\~\textrhookschwa}	empty:vowel:−high −low +back −round −voice +nasal −spread glottis −constricted glottis				
ə̥̃˞ː	long rhotacized nasalized devoiced unrounded mid central vowel	+	+	ɚ̥̃ː	◌ə ◌̥ ◌̃ ◌˞ ◌ː		*\textipa{\~\textrhookschwa}\textlengthmark	empty:vowel:−high −low +back −round −voice +nasal −spread glottis −constricted glottis				
ə̥˞	rhotacized devoiced unrounded mid central vowel	+	+	ɚ̥	◌ə ◌̥ ◌˞		*\textrhookschwa	empty:vowel:−high −low +back −round −voice −nasal −spread glottis −constricted glottis				
ə̥˞ː	long rhotacized devoiced unrounded mid central vowel	+	+	ɚ̥ː	◌ə ◌̥ ◌˞ ◌ː		*\textrhookschwa\textlengthmark	empty:vowel:−high −low +back −round −voice −nasal −spread glottis −constricted glottis				
ə̯˞	rhotacized non-syllabic unrounded mid central vowel	+	+	ɚ̯	◌ə ◌̯ ◌˞		\textroundcap{\textrhookschwa}	empty:vowel:−high −low +back −round +voice −nasal −spread glottis −constricted glottis				
ə̯˞ː	long rhotacized non-syllabic unrounded mid central vowel	+	+	ɚ̯ː	◌ə ◌̯ ◌˞ ◌ː		\textroundcap{\textrhookschwa}\textlengthmark	empty:vowel:−high −low +back −round +voice −nasal −spread glottis −constricted glottis				
ə̯̃˞	rhotacized non-syllabic nasalized unrounded mid central vowel	+	+	ɚ̯̃	◌ə ◌̯ ◌̃ ◌˞		\textipa{\~\textroundcap{\textrhookschwa}}	empty:vowel:−high −low +back −round +voice +nasal −spread glottis −constricted glottis				
ə̯̃˞ː	long rhotacized non-syllabic nasalized unrounded mid central vowel	+	+	ɚ̯̃ː	◌ə ◌̯ ◌̃ ◌˞ ◌ː		\textipa{\~\textroundcap{\textrhookschwa}}\textlengthmark	empty:vowel:−high −low +back −round +voice +nasal −spread glottis −constricted glottis				
ə̥̯̃˞	rhotacized non-syllabic nasalized devoiced unrounded mid central vowel	+	+	ɚ̯̥̃	◌ə ◌̥ ◌̯ ◌̃ ◌˞		*\textipa{\~\textroundcap{\textrhookschwa}}	empty:vowel:−high −low +back −round −voice +nasal −spread glottis −constricted glottis				
ə̥̯̃˞ː	long rhotacized non-syllabic nasalized devoiced unrounded mid central vowel	+	+	ɚ̯̥̃ː	◌ə ◌̥ ◌̯ ◌̃ ◌˞ ◌ː		*\textipa{\~\textroundcap{\textrhookschwa}}\textlengthmark	empty:vowel:−high −low +back −round −voice +nasal −spread glottis −constricted glottis				
ə̥̯˞	rhotacized non-syllabic devoiced unrounded mid central vowel	+	+	ɚ̯̥	◌ə ◌̥ ◌̯ ◌˞		*\textroundcap{\textrhookschwa}	empty:vowel:−high −low +back −round −voice −nasal −spread glottis −constricted glottis				
ə̥̯˞ː	long rhotacized non-syllabic devoiced unrounded mid central vowel	+	+	ɚ̯̥ː	◌ə ◌̥ ◌̯ ◌˞ ◌ː		*\textroundcap{\textrhookschwa}\textlengthmark	empty:vowel:−high −low +back −round −voice −nasal −spread glottis −constricted glottis				
ɛ	unrounded open-mid front vowel		+	ɛ	◌ɛ		\textipa{E}	empty:vowel:−high −low −back −round +voice −nasal −spread glottis −constricted glottis				
ɛː	long unrounded open-mid front vowel		+	ɛː	◌ɛ ◌ː		\textipa{E}\textlengthmark	empty:vowel:−high −low −back −round +voice −nasal −spread glottis −constricted glottis				
ɛ̃	nasalized unrounded open-mid front vowel		+	ɛ̃	◌ɛ ◌̃		\textipa{\~\textipa{E}}	empty:vowel:−high −low −back −round +voice +nasal −spread glottis −constricted glottis				
ɛ̃ː	long nasalized unrounded open-mid front vowel		+	ɛ̃ː	◌ɛ ◌̃ ◌ː		\textipa{\~\textipa{E}}\textlengthmark	empty:vowel:−high −low −back −round +voice +nasal −spread glottis −constricted glottis				
ɛ̥̃	nasalized devoiced unrounded open-mid front vowel	+	+	ɛ̥̃	◌ɛ ◌̥ ◌̃		*\textipa{\~\textipa{E}}	empty:vowel:−high −low −back −round −voice +nasal −spread glottis −constricted glottis				
ɛ̥̃ː	long nasalized devoiced unrounded open-mid front vowel	+	+	ɛ̥̃ː	◌ɛ ◌̥ ◌̃ ◌ː		*\textipa{\~\textipa{E}}\textlengthmark	empty:vowel:−high −low −back −round −voice +nasal −spread glottis −constricted glottis				
ɛ̥	devoiced unrounded open-mid front vowel	+	+	ɛ̥	◌ɛ ◌̥		*\textipa{E}	empty:vowel:−high −low −back −round −voice −nasal −spread glottis −constricted glottis				
ɛ̥ː	long devoiced unrounded open-mid front vowel	+	+	ɛ̥ː	◌ɛ ◌̥ ◌ː		*\textipa{E}\textlengthmark	empty:vowel:−high −low −back −round −voice −nasal −spread glottis −constricted glottis				
ɛ̯	non-syllabic unrounded open-mid front vowel		+	ɛ̯	◌ɛ ◌̯		\textroundcap{\textipa{E}}	empty:vowel:−high −low −back −round +voice −nasal −spread glottis −constricted glottis				
ɛ̯ː	long non-syllabic unrounded open-mid front vowel	+	+	ɛ̯ː	◌ɛ ◌̯ ◌ː		\textroundcap{\textipa{E}}\textlengthmark	empty:vowel:−high −low −back −round +voice −nasal −spread glottis −constricted glottis				
ɛ̯̃	non-syllabic nasalized unrounded open-mid front vowel	+	+	ɛ̯̃	◌ɛ ◌̯ ◌̃		\textipa{\~\textroundcap{\textipa{E}}}	empty:vowel:−high −low −back −round +voice +nasal −spread glottis −constricted glottis				
ɛ̯̃ː	long non-syllabic nasalized unrounded open-mid front vowel	+	+	ɛ̯̃ː	◌ɛ ◌̯ ◌̃ ◌ː		\textipa{\~\textroundcap{\textipa{E}}}\textlengthmark	empty:vowel:−high −low −back −round +voice +nasal −spread glottis −constricted glottis				
ɛ̥̯̃	non-syllabic nasalized devoiced unrounded open-mid front vowel	+	+	ɛ̯̥̃	◌ɛ ◌̥ ◌̯ ◌̃		*\textipa{\~\textroundcap{\textipa{E}}}	empty:vowel:−high −low −back −round −voice +nasal −spread glottis −constricted glottis				
ɛ̥̯̃ː	long non-syllabic nasalized devoiced unrounded open-mid front vowel	+	+	ɛ̯̥̃ː	◌ɛ ◌̥ ◌̯ ◌̃ ◌ː		*\textipa{\~\textroundcap{\textipa{E}}}\textlengthmark	empty:vowel:−high −low −back −round −voice +nasal −spread glottis −constricted glottis				
ɛ̥̯	non-syllabic devoiced unrounded open-mid front vowel	+	+	ɛ̯̥	◌ɛ ◌̥ ◌̯		*\textroundcap{\textipa{E}}	empty:vowel:−high −low −back −round −voice −nasal −spread glottis −constricted glottis				
ɛ̥̯ː	long non-syllabic devoiced unrounded open-mid front vowel	+	+	ɛ̯̥ː	◌ɛ ◌̥ ◌̯ ◌ː		*\textroundcap{\textipa{E}}\textlengthmark	empty:vowel:−high −low −back −round −voice −nasal −spread glottis −constricted glottis				
ɜ	unrounded open-mid central vowel		+	ɜ	◌ɜ		\textipa{3}	empty:vowel:−high −low +back −round +voice −nasal −spread glottis −constricted glottis				
ɜː	long unrounded open-mid central vowel		+	ɜː	◌ɜ ◌ː		\textipa{3}\textlengthmark	empty:vowel:−high −low +back −round +voice −nasal −spread glottis −constricted glottis				
ɜ̃	nasalized unrounded open-mid central vowel		+	ɜ̃	◌ɜ ◌̃		\textipa{\~\textipa{3}}	empty:vowel:−high −low +back −round +voice +nasal −spread glottis −constricted glottis				
