BIPA_GRAPHEME	CLTS_NAME	GENERATED	EXPLICIT	GRAPHEME	SYMBOLS	URL	LATEX	FEATURES	SOUND	IMAGE	COUNT	NOTE
<NA>	<NA>		+	aʊɪ	<NA>	http://phoible.org/parameters/82D8AF27F30E0161F6D12919CD981E9A		0:-:+:-:-:-:+:+:0:+:-:-:-:-:-,+,-:+:-:-:0:0:0:+:-,+,+:+,-,-:-,-,+:-,+,-:-:-:-:+:-:-:-:0:-:-:0			1	
<NA>	<NA>		+	b˞	<NA>	http://phoible.org/parameters/1DF4F6FF3789E4BDE890FC9920EAB880		0:-:-:-:-:+:-:-:-:-:-:-:-:-:+:-:-:+:+:+:+:+:0:0:0:0:0:0:0:+:-:-:-:-:-:-:-			1	
<NA>	<NA>		+	eəɪ	<NA>	http://phoible.org/parameters/3C2AD4A4476976CE0C77F9C25F0AE3B0		0:-:+:-:-:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:-,-,+:-:+,-,+:-:+,-,-:-:-:+:-:-:-:0:-:-:0			1	
<NA>	<NA>		+	fʃ	<NA>	http://phoible.org/parameters/25FEFAE6D3C0BE5A7B8DC54CF0E4F4F5		0:-:-:-:-:+:-:+:+:-:-:-:-:-:+,-:-:+:-,+:-:+:+:-:0:0:0:0:0:0:0:-:-:-:-:-:-:-:-			1	
<NA>	<NA>		+	iau	<NA>	http://phoible.org/parameters/BCACB0B8F7A3A120379482220E809D7F		0:-:+:-:-:-:+:+:0:+:-:-:-:-:-,-,+:+:-:-:0:0:0:+:+,-,+:-,+,-:+,-,-:-,-,+:+:-:-:+:-:-:-:0:-:-:0			4	
<NA>	<NA>		+	iäu̽	<NA>	http://phoible.org/parameters/3AB98836DA15B8F98FD88379A9CAC5FF		0:-:+:-:-:-:+:+:0:+:-:-:-:-:-,-,+:+:-:-:0:0:0:+:+,-,0:-,+,-:+,-,-:-:+:-:-:+:-:-:-:0:-:-:0			1	
<NA>	<NA>		+	iou	<NA>	http://phoible.org/parameters/43562F64958BE87998D566A36EA1B846		0:-:+:-:-:-:+:+:0:+:-:-:-:-:-,+,+:+:-:-:0:0:0:+:+,-,+:-:+,-,-:-,+,+:+:-:-:+:-:-:-:0:-:-:0			2	
<NA>	<NA>		+	iɑu	<NA>	http://phoible.org/parameters/9607918D1EF8F73BC930C1342A1C7025		0:-:+:-:-:-:+:+:0:+:-:-:-:-:-,-,+:+:-:-:0:0:0:+:+,-,+:-,+,-:+,-,-:-,+,+:+:-:-:+:-:-:-:0:-:-:0			1	
<NA>	<NA>		+	iəɪ	<NA>	http://phoible.org/parameters/BA6A8E7A30641E624BBF91AD6494445C		0:-:+:-:-:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:+,-,+:-:+,-,+:-:+,-,-:-:-:+:-:-:-:0:-:-:0			1	
<NA>	<NA>		+	iɛi̯	<NA>	http://phoible.org/parameters/E4D8396EC77C0B9E9ADAFDE71CADE5E9		0:-:+,+,-:-:-:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:+,-,+:-:+:-:+,-,+:-:-:+:-:-:-:0:-:-:0			1	
<NA>	<NA>		+	i̯ai	<NA>	http://phoible.org/parameters/64780B76CD3E12A6FD1E8E07212FDE31		0:-:-,+,+:-:-:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:+,-,+:-,+,-:+,-,+:-:+:-:-:+:-:-:-:0:-:-:0			1	
<NA>	<NA>		+	i̯ai̯	<NA>	http://phoible.org/parameters/E8698A35CCDBBF5D411B6932C25B686D		0:-:-,+,-:-:-:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:+,-,+:-,+,-:+,-,+:-:+:-:-:+:-:-:-:0:-:-:0			1	
<NA>	<NA>		+	i̯au	<NA>	http://phoible.org/parameters/F7EBBA13E3522805A0442757E38B3938		0:-:-,+,+:-:-:-:+:+:0:+:-:-:-:-:-,-,+:+:-:-:0:0:0:+:+,-,+:-,+,-:+,-,-:-,-,+:+:-:-:+:-:-:-:0:-:-:0			1	
<NA>	<NA>		+	i̯au̯	<NA>	http://phoible.org/parameters/FC1D5AAAE536C5FFF30587054DF9B49E		0:-:-,+,-:-:-:-:+:+:0:+:-:-:-:-:-,-,+:+:-:-:0:0:0:+:+,-,+:-,+,-:+,-,-:-,-,+:+:-:-:+:-:-:-:0:-:-:0			2	
<NA>	<NA>		+	i̯ei̯	<NA>	http://phoible.org/parameters/7A8BF3F5025CC660C7D56DFA91E0662C		0:-:-,+,-:-:-:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:+,-,+:-:+:-:+:-:-:+:-:-:-:0:-:-:0			1	
<NA>	<NA>		+	i̯eu̯	<NA>	http://phoible.org/parameters/2F7CFD69D1EE231F52E79F6C5425EED1		0:-:-,+,-:-:-:-:+:+:0:+:-:-:-:-:-,-,+:+:-:-:0:0:0:+:+,-,+:-:+,+,-:-,-,+:+:-:-:+:-:-:-:0:-:-:0			1	
<NA>	<NA>		+	i̯oi	<NA>	http://phoible.org/parameters/5FF2CE67FAFD8A4CAC0F68B48A52F310		0:-:-,+,+:-:-:-:+:+:0:+:-:-:-:-:-,+,-:+:-:-:0:0:0:+:+,-,+:-:+,-,+:-,+,-:+:-:-:+:-:-:-:0:-:-:0			1	
<NA>	<NA>		+	i̯uaː	<NA>	http://phoible.org/parameters/5E8F2969F5AF9C0D77871E831384D22A		0:-:-,+,+:-:-,-,+:-:+:+:0:+:-:-:-:-:-,+,-:+:-:-:0:0:0:+:+,+,-:-,-,+:+,-,-:-,+,-:+:-:-:+:-:-:-:0:-:-:0			1	
<NA>	<NA>		+	i̯ui	<NA>	http://phoible.org/parameters/BCE72190B68A805EC8E27F3BCA82DF7F		0:-:-,+,+:-:-:-:+:+:0:+:-:-:-:-:-,+,-:+:-:-:0:0:0:+:+:-:+,-,+:-,+,-:+:-:-:+:-:-:-:0:-:-:0			1	
<NA>	<NA>		+	i̯uo	<NA>	http://phoible.org/parameters/AC1B870BEE5FABCCC4DE1CCDF79A7B9C		0:-:-,+,+:-:-:-:+:+:0:+:-:-:-:-:-,+,+:+:-:-:0:0:0:+:+,+,-:-:+,-,-:-,+,+:+:-:-:+:-:-:-:0:-:-:0			1	
<NA>	<NA>		+	i̯ũo	<NA>	http://phoible.org/parameters/CD44D9E936E3B70A961F37411B474910		0:-:-,+,+:-:-:-:+:+:0:+:-:-:-,+,-:-:-,+,+:+:-:-:0:0:0:+:+,+,-:-:+,-,-:-,+,+:+:-:-:+:-:-:-:0:-:-:0			1	
<NA>	<NA>		+	i̯æi	<NA>	http://phoible.org/parameters/ACDEB01A6C99E3FE830FB91E764F7B2A		0:-:-,+,+:-:-:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:+,-,+:-,+,-:+:-:+:-:-:+:-:-:-:0:-:-:0			1	
<NA>	<NA>		+	i̯ɛi	<NA>	http://phoible.org/parameters/1A464A3F0387EA2B8236C794FDEFB116		0:-:-,+,+:-:-:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:+,-,+:-:+:-:+,-,+:-:-:+:-:-:-:0:-:-:0			1	
<NA>	<NA>		+	i̯ɛi̯	<NA>	http://phoible.org/parameters/0328A8914AFF1BE8F2C48FEBAF07E4CC		0:-:-,+,-:-:-:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:+,-,+:-:+:-:+,-,+:-:-:+:-:-:-:0:-:-:0			1	
<NA>	<NA>		+	kf	<NA>	http://phoible.org/parameters/FCC69D17E4833E1E83BA73C466429959		0:-:-:-:-:+:-:-,+:-,+:-:-:-:-:-:-,+:-:+:-:0:0:0:+,-:+:-:-:-:0:0:0:-:-:-:-:-:-:-:-			2	
<NA>	<NA>		+	kǁʰ’	<NA>	http://phoible.org/parameters/EC6FE6B292A1F3265E5916A6258F054C		0:-:-:-:-:+:-:-:-:-:-:-:-:-,+:-:0:0:-,+:+:-:-:+,-:+:-:-:-:0:0:0:-:-:-:-,+:-:-,+:-:-,+			1	
<NA>	<NA>		+	k˞	<NA>	http://phoible.org/parameters/F2858AFDD64F7FD6F522E19F231E6A7B		0:-:-:-:-:+:-:-:-:-:-:-:-:-:-:0:0:+:+:+:+:+:+:-:-:-:0:0:0:-:-:-:-:-:-:-:-			1	
<NA>	<NA>		+	k˞ʰ	<NA>	http://phoible.org/parameters/57339A3B3871BA38CBCE607787E6E046		0:-:-:-:-:+:-:-:-:-:-:-:-:-:-:0:0:+:+:+:+:+:+:-:-:-:0:0:0:-:-:+:-:-:-:-:-			1	
<NA>	<NA>		+	ld	<NA>	http://phoible.org/parameters/7ACF17BF94CC9BB906AF3F3CD615C454		0:-:-:-:-:+:+,-:+,-:-:+,-:-:-:-:+,-:-:0:0:+:+:-:-:-:0:0:0:0:0:0:0:+:-:-:-:-:-:-:-			1	
<NA>	<NA>		+	l̠˞	<NA>	http://phoible.org/parameters/08A9EFEDDDDE024102936AE85730835B		0:-:-:-:-:+:+:+:0:+:-:-:-:+:-:0:0:+:+:+:+:+:0:0:0:0:0:0:0:+:-:-:-:-:-:-:-			2	
<NA>	<NA>		+	m̥m	<NA>	http://phoible.org/parameters/DF5C83B743B334AE6BFEC865725E8822		0:-:-:-:-:+:+:-:0:-:-:-:+:-:+:-:-:-:0:0:0:-:0:0:0:0:0:0:0:-,+:-:-:-:-:-:-:-			1	
<NA>	<NA>		+	oəɪ	<NA>	http://phoible.org/parameters/F73A1AF6C3484AF4C8093B5787023EE0		0:-:+:-:-:-:+:+:0:+:-:-:-:-:+,-,-:+:-:-:0:0:0:+:-,-,+:-:-,-,+:+,-,-:+,-,-:-:-:+:-:-:-:0:-:-:0			1	
<NA>	<NA>		+	pʃʰ	<NA>	http://phoible.org/parameters/77A6E615B559575F079FED0B9C0885EF		0:-:-:-:-:+:-:-,+:-,+:-:-:-:-:-:+,-:-:-:-,+:-:+:+:-:0:0:0:0:0:0:0:-:-:-,+:-:-:-:-:-			1	
<NA>	<NA>		+	pʃ’	<NA>	http://phoible.org/parameters/22ECB79879CC987E91DC4F9D7726ACE6		0:-:-:-:-:+:-:-,+:-,+:-:-:-:-:-:+,-:-:-:-,+:-:+:+:-:0:0:0:0:0:0:0:-:-:-:-,+:-:-,+:-:-			1	
<NA>	<NA>		+	p˞	<NA>	http://phoible.org/parameters/E055C6F1D175A8D10B988BA3DE923EDD		0:-:-:-:-:+:-:-:-:-:-:-:-:-:+:-:-:+:+:+:+:+:0:0:0:0:0:0:0:-:-:-:-:-:-:-:-			1	
<NA>	<NA>		+	p˞ʰ	<NA>	http://phoible.org/parameters/AF2D86947505E4DFA8481E81025CAC4D		0:-:-:-:-:+:-:-:-:-:-:-:-:-:+:-:-:+:+:+:+:+:0:0:0:0:0:0:0:-:-:+:-:-:-:-:-			1	
<NA>	<NA>		+	qm	<NA>	http://phoible.org/parameters/EC86ECBCDC817D97AAE682C71B1EBEFB		0:-:-:-:-:+:-,+:-:-:-:-:-:-,+:-:-,+:-:-:-:0:0:0:+,-:-:-:-:+:0:0:0:-,+:-:-:-:-:-:-:-			1	
<NA>	<NA>		+	qn	<NA>	http://phoible.org/parameters/8FD6F64DAA1EDB0AECFBE8955F8BD3E6		0:-:-:-:-:+:-,+:-:-:-:-:-:-,+:-:-:0:0:-,+:+:-:-:+,-:-:-:-:+:0:0:0:-,+:-:-:-:-:-:-:-			1	
<NA>	<NA>		+	st	<NA>	http://phoible.org/parameters/951AD70B77F1669A992C78AFAE34EB43		0:-:-:-:-:+:-:+,-:+,-:-:-:-:-:-:-:0:0:+:+:-:+,-:-:0:0:0:0:0:0:0:-:-:-:-:-:-:-:-			1	
<NA>	<NA>		+	s̻θ	<NA>	http://phoible.org/parameters/14F8F686B13B38C9A3039543BA8D811A		0:-:-:-:-:+:-:+:+:-:-:-:-:-:-:0:0:+:+:+:+,-:-:0:0:0:0:0:0:0:-:-:-:-:-:-:-:-			1	
<NA>	<NA>		+	uai	<NA>	http://phoible.org/parameters/5004EE6CA44A4954BF0272E5961EEF40		0:-:+:-:-:-:+:+:0:+:-:-:-:-:+,-,-:+:-:-:0:0:0:+:+,-,+:-,+,-:-,-,+:+,-,-:+:-:-:+:-:-:-:0:-:-:0			4	
<NA>	<NA>		+	uei	<NA>	http://phoible.org/parameters/E13708CF8615C7578CC53E33EADAA4DC		0:-:+:-:-:-:+:+:0:+:-:-:-:-:+,-,-:+:-:-:0:0:0:+:+,-,+:-:-,+,+:+,-,-:+:-:-:+:-:-:-:0:-:-:0			2	
<NA>	<NA>		+	uei̯	<NA>	http://phoible.org/parameters/CA651A48FD3802DAF4579064C55A2B9D		0:-:+,+,-:-:-:-:+:+:0:+:-:-:-:-:+,-,-:+:-:-:0:0:0:+:+,-,+:-:-,+,+:+,-,-:+:-:-:+:-:-:-:0:-:-:0			1	
<NA>	<NA>		+	uie	<NA>	http://phoible.org/parameters/1776FA34886EA3AFA0D236EB48A4FA9E		0:-:+:-:-:-:+:+:0:+:-:-:-:-:+,-,-:+:-:-:0:0:0:+:+,+,-:-:-,+,+:+,-,-:+:-:-:+:-:-:-:0:-:-:0			1	
<NA>	<NA>		+	uiɛ	<NA>	http://phoible.org/parameters/A56D77F3C50EAC51749CF89E9F0CC690		0:-:+:-:-:-:+:+:0:+:-:-:-:-:+,-,-:+:-:-:0:0:0:+:+,+,-:-:-,+,+:+,-,-:+,+,-:-:-:+:-:-:-:0:-:-:0			1	
<NA>	<NA>		+	uɑi	<NA>	http://phoible.org/parameters/3E31FC5600FA5C8B69006EBF6151C453		0:-:+:-:-:-:+:+:0:+:-:-:-:-:+,-,-:+:-:-:0:0:0:+:+,-,+:-,+,-:-,-,+:+,+,-:+:-:-:+:-:-:-:0:-:-:0			1	
<NA>	<NA>		+	uəi	<NA>	http://phoible.org/parameters/55C5195F0961BCE58BE4A34F2999853E		0:-:+:-:-:-:+:+:0:+:-:-:-:-:+,-,-:+:-:-:0:0:0:+:+,-,+:-:-,-,+:+,-,-:+,-,+:-:-:+:-:-:-:0:-:-:0			1	
<NA>	<NA>		+	u̯ai	<NA>	http://phoible.org/parameters/91A1C9867442423B4DBE2719F476F659		0:-:-,+,+:-:-:-:+:+:0:+:-:-:-:-:+,-,-:+:-:-:0:0:0:+:+,-,+:-,+,-:-,-,+:+,-,-:+:-:-:+:-:-:-:0:-:-:0			1	
<NA>	<NA>		+	u̯ai̯	<NA>	http://phoible.org/parameters/2AA88F936974FCB65191EAD3932B35E8		0:-:-,+,-:-:-:-:+:+:0:+:-:-:-:-:+,-,-:+:-:-:0:0:0:+:+,-,+:-,+,-:-,-,+:+,-,-:+:-:-:+:-:-:-:0:-:-:0			1	
<NA>	<NA>		+	u̯ei̯	<NA>	http://phoible.org/parameters/142806D631E908AABF3E26BF8795264C		0:-:-,+,-:-:-:-:+:+:0:+:-:-:-:-:+,-,-:+:-:-:0:0:0:+:+,-,+:-:-,+,+:+,-,-:+:-:-:+:-:-:-:0:-:-:0			2	
<NA>	<NA>		+	u̯eu̯	<NA>	http://phoible.org/parameters/9A8E7FD74568B41F72954E1FE575EB88		0:-:-,+,-:-:-:-:+:+:0:+:-:-:-:-:+,-,+:+:-:-:0:0:0:+:+,-,+:-:-,+,-:+,-,+:+:-:-:+:-:-:-:0:-:-:0			1	
<NA>	<NA>		+	u̯æi	<NA>	http://phoible.org/parameters/D844468EC912C5BB2F3DA88E9926C2F8		0:-:-,+,+:-:-:-:+:+:0:+:-:-:-:-:+,-,-:+:-:-:0:0:0:+:+,-,+:-,+,-:-,+,+:+,-,-:+:-:-:+:-:-:-:0:-:-:0			1	
<NA>	<NA>		+	u̯ɛi	<NA>	http://phoible.org/parameters/EBEA04C1554E054A580EA9650FFBFB5F		0:-:-,+,+:-:-:-:+:+:0:+:-:-:-:-:+,-,-:+:-:-:0:0:0:+:+,-,+:-:-,+,+:+,-,-:+,-,+:-:-:+:-:-:-:0:-:-:0			1	
<NA>	<NA>		+	u̯ɛi̯	<NA>	http://phoible.org/parameters/30BE3EE4262E7BF09BA95502DBA84F17		0:-:-,+,-:-:-:-:+:+:0:+:-:-:-:-:+,-,-:+:-:-:0:0:0:+:+,-,+:-:-,+,+:+,-,-:+,-,+:-:-:+:-:-:-:0:-:-:0			1	
<NA>	<NA>		+	w˞	<NA>	http://phoible.org/parameters/A32E6C43244DD13A8D0CC5BEE2D89D11		0:-:-:-:-:-:+:+:0:+:-:-:-:-:+:+:-:+:+:+:+:+:+:-:-:+:+:0:0:+:-:-:-:-:-:-:-			1	
<NA>	<NA>		+	xk	<NA>	http://phoible.org/parameters/904F3246ED9F562C490B95481F909475		0:-:-:-:-:+:-:+,-:+,-:-:-:-:-:-:-:0:0:-:0:0:0:+:+:-:-:-:0:0:0:-:-:-:-:-:-:-:-			4	
<NA>	<NA>		+	yia	<NA>	http://phoible.org/parameters/2D48611F43D992B422D5C4FC4DC9355A		0:-:+:-:-:-:+:+:0:+:-:-:-:-:+,-,-:+:-:-:0:0:0:+:+,+,-:-,-,+:+,+,-:-:+:-:-:+:-:-:-:0:-:-:0			1	
<NA>	<NA>		+	z̻	<NA>	http://phoible.org/parameters/92B41E9C14B6FD2564CABDE05D20ED97		0:-:-:-:-:+:-:+:+:-:-:-:-:-:-:0:0:+:+:+:+:-:0:0:0:0:0:0:0:+:-:-:-:-:-:-:-			16	
<NA>	<NA>		+	ŋǁ’	<NA>	http://phoible.org/parameters/D4C2FC9154C8E61DC216E622220ADD96		0:-:-:-:-:+:+,-:-:-:-:-:-:+,-:-,+:-:0:0:-,+:+:-:-:+,-:+:-:-:-:0:0:0:+,-:-:-:-,+:-:-,+:-:-,+			1	
<NA>	<NA>		+	ɗʒ	<NA>	http://phoible.org/parameters/D216058210CA696247766A4A2A3585AA		0:-:-:-:-:+:-:-,+:-,+:-:-:-:-:-:-:0:0:+:+,-:-,+:-,+:-:0:0:0:0:0:0:0:+:-:-:-:-:-:+,-:-			2	
<NA>	<NA>		+	əɪa	<NA>	http://phoible.org/parameters/78BE82124738D443CDE4C4E8C55BFF1D		0:-:+:-:-:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:-,+,-:-,-,+:-,+,-:-:-:-:-:+:-:-:-:0:-:-:0			1	
<NA>	<NA>		+	əʊɪ	<NA>	http://phoible.org/parameters/284071A821AF2D3B3F75276D17480EC1		0:-:+:-:-:-:+:+:0:+:-:-:-:-:-,+,-:+:-:-:0:0:0:+:-,+,+:-:-,-,+:-,+,-:-:-:-:+:-:-:-:0:-:-:0			1	
<NA>	<NA>		+	ɡv	<NA>	http://phoible.org/parameters/94EE78E681718BD5174AC4A3A2B2AD5A		0:-:-:-:-:+:-:-,+:-,+:-:-:-:-:-:-,+:-:+:-:0:0:0:+,-:+:-:-:-:0:0:0:+:-:-:-:-:-:-:-			2	
<NA>	<NA>		+	ɡ˞	<NA>	http://phoible.org/parameters/5F19D853841A814253CA2A4AB3566526		0:-:-:-:-:+:-:-:-:-:-:-:-:-:-:0:0:+:+:+:+:+:+:-:-:-:0:0:0:+:-:-:-:-:-:-:-			1	
<NA>	<NA>		+	ɣv	<NA>	http://phoible.org/parameters/1BBF91A91DA050D832549815F32D0A3F		0:-:-:-:-:+:-:+:+:-:-:-:-:-:-,+:-:+:-:0:0:0:+,-:+:-:-:-:0:0:0:+:-:-:-:-:-:-:-			1	
<NA>	<NA>		+	ɬl	<NA>	http://phoible.org/parameters/A36FEEB3CD5FD8CEE0A9E93254A73665		0:-:-:-:-:+:-,+:+:+:-,+:-:-:-:+:-:0:0:+:+:-:-:-:0:0:0:0:0:0:0:-,+:-:-:-:-:-:-:-			1	
<NA>	<NA>		+	ɬʟ͓̥	<NA>	http://phoible.org/parameters/103B3F7DA305AF46BB0F722BC2789812		0:-:-:-:-:+:-,+:+:+:-,+:-:-:-:+:-:0:0:+,-:+:-:-:-,+:+:-:-:-:0:0:0:-:-:-:-:-:-:-:-			1	
<NA>	<NA>		+	ʀʁ	<NA>	http://phoible.org/parameters/085FFE7382944A3DE6F3049C5048DE4B		0:-:-:-:-:+:+,-:+:+:+,-:-:+,-:-:-:-:0:0:-:0:0:0:+:-:-:-:+:0:0:0:+:-:-:-:-:-:-:-			2	
<NA>	<NA>		+	ʃt	<NA>	http://phoible.org/parameters/DD8048EC09B16F4A5C249D342A62E280		0:-:-:-:-:+:-:+,-:+,-:-:-:-:-:-:-:0:0:+:-,+:+,-:+,-:-:0:0:0:0:0:0:0:-:-:-:-:-:-:-:-			1	
ɹ̠̊˔	voiceless post-alveolar fricative consonant		+	ʃ͇	◌ɹ ◌̠ ◌̊ ◌˔	http://phoible.org/parameters/858B050077668CE0480130DD268BBCD3		0:-:-:-:-:+:-:+:+:-:-:-:-:-:-:0:0:+:-:+:-:-:0:0:0:0:0:0:0:-:-:-:-:-:-:-:-			1	
<NA>	<NA>		+	ʊ̯aɪ̯	<NA>	http://phoible.org/parameters/3AEFA83C142620AA89D29866683F8E42		0:-:-,+,-:-:-:-:+:+:0:+:-:-:-:-:+,-,-:+:-:-:0:0:0:+:+,-,+:-,+,-:-,-,+:+,-,-:-:-:-:+:-:-:-:0:-:-:0			1	
<NA>	<NA>		+	ʍw	<NA>	http://phoible.org/parameters/22474FC6A03DF291DAEBFE09E1579AB3		0:-:-:-:-:-:-,+:+:+:-,+:-:-:-:-:+:+:-:-:0:0:0:+:+:-:-:+:+:0:0:-,+:-:+,-:-:-:-:-:-			1	
<NA>	<NA>		+	˥˧̰	<NA>	http://phoible.org/parameters/ECFE918D274D0F2288C457A59616B4E2		#ERROR!			1	
<NA>	<NA>		+	˥˩˩˥	<NA>	http://phoible.org/parameters/B5D7570AB6F97E86267F82BF47BEE82B		#ERROR!			1	
<NA>	<NA>		+	˥̰	<NA>	http://phoible.org/parameters/91E25A72DACF30BA06438AFE223E48EB		#ERROR!			2	
<NA>	<NA>		+	˦ˀ	<NA>	http://phoible.org/parameters/8DAB1E1619693CF636242B4934C7AFA1		#ERROR!			1	
<NA>	<NA>		+	˦˥̰	<NA>	http://phoible.org/parameters/70E7DABB2E7EB34D9E442619D67496B9		#ERROR!			1	
<NA>	<NA>		+	˦̰	<NA>	http://phoible.org/parameters/EFF6BD8CD1677385309BCEEF00673451		#ERROR!			1	
<NA>	<NA>		+	˦↓˦	<NA>	http://phoible.org/parameters/580FEDB5E211EA949F256264D5019244		#ERROR!			3	
<NA>	<NA>		+	˧˨ˤ	<NA>	http://phoible.org/parameters/4DB5F95E762595DA42CA893FFDF80648		#ERROR!			1	
<NA>	<NA>		+	˧˨̤	<NA>	http://phoible.org/parameters/749B61EA65A40AAA80CEFE6F0F337752		#ERROR!			1	
<NA>	<NA>		+	˧˩̤	<NA>	http://phoible.org/parameters/8F253FB1FFBFB0F7EB811CD7DB5F785F		#ERROR!			1	
<NA>	<NA>		+	˧˩̰	<NA>	http://phoible.org/parameters/E011FDAB9EA6316743EEA2DB343D2502		#ERROR!			1	
<NA>	<NA>		+	˨˩̤	<NA>	http://phoible.org/parameters/999DED248AE06E14169BCC91CF4C3BA7		#ERROR!			1	
<NA>	<NA>		+	˩̰	<NA>	http://phoible.org/parameters/DC360FCD2919CADF7D326367357FE34F		#ERROR!			2	
<NA>	<NA>		+	↓	<NA>	http://phoible.org/parameters/EB150ACC8B614BECD70C57A73E29A158		#ERROR!			5	
<NA>	<NA>		+	↓˦˨	<NA>	http://phoible.org/parameters/187321E24435D8B798F59F7B5FB4BF53		#ERROR!			1	
<NA>	<NA>		+	↓˦↓˦	<NA>	http://phoible.org/parameters/3F0BA824C7276C5E286ECB25EC1D01E6		#ERROR!			1	
n	voiced alveolar nasal consonant		+	N	◌n	http://phoible.org/parameters/95996CAB019505C034CED3D0966D8E36		0:-:-:-:-:+:+:-:0:-:-:-:+:-:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:+:-:-:-:-:-:-:-			10	
r	voiced alveolar trill consonant		+	R	◌r	http://phoible.org/parameters/60B8781E92BAA0E67F7D076695C7FC05		0:-:-:-:-:+:+:+:0:+:0:0:-:-:-:0:0:+:+:-:-:-:0:0:0:0:0:0:0:+:-:-:-:-:-:-:-			10	
rʲ	palatalized voiced alveolar trill consonant		+	Rʲ	◌r ◌ʲ	http://phoible.org/parameters/B2D4EE300E7B664F435E0527562F2C1D		0:-:-:-:-:+:+:+:0:+:0:0:-:-:-:0:0:+:+:-:-:+:+:-:+:-:0:0:0:+:-:-:-:-:-:-:-			1	
r̪	voiced dental trill consonant		+	R̪	◌r ◌̪	http://phoible.org/parameters/9366C5ACC2289234C5F22E7520B7237E		0:-:-:-:-:+:+:+:0:+:0:0:-:-:-:0:0:+:+:+:-:-:0:0:0:0:0:0:0:+:-:-:-:-:-:-:-			1	
r	voiced alveolar trill consonant		+	R̪|R	◌r	http://phoible.org/parameters/DC20C7A23ECD8CC6769DC535D7043519		0:-:-:-:-:+:+:+:0:+:0:0:-:-:-:0:0:+:+:0:-:-:0:0:0:0:0:0:0:+:-:-:-:-:-:-:-			36	
r̥	devoiced voiced alveolar trill consonant		+	R̪̥|R̥	◌r ◌̥	http://phoible.org/parameters/848799B9B0C84C8E03CB4177298A1145		0:-:-:-:-:+:+:+:0:+:0:0:-:-:-:0:0:+:+:0:-:-:0:0:0:0:0:0:0:-:-:-:-:-:-:-:-			1	
r̰	creaky voiced alveolar trill consonant	+	+	R̪̰|R̰	◌r ◌̰	http://phoible.org/parameters/7F25062D4D0C2A59AA39A4095D6B8ACA		0:-:-:-:-:+:+:+:0:+:0:0:-:-:-:0:0:+:+:0:-:-:0:0:0:0:0:0:0:+:-:-:+:-:-:-:-			3	
a	unrounded open front vowel		+	a	◌a	http://phoible.org/parameters/72FB536ACFF408163656BBCDAFCAC6F6		0:-:+:-:-:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:-:+:-:-:0:-:-:+:-:-:-:0:-:-:0			2600	
ae	from unrounded open front to unrounded close-mid front diphthong	+	+	ae	◌a ◌e	http://phoible.org/parameters/3BF061602328921B3DB56E3BE972EDF7		0:-:+:-:-:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:-:+,-:-,+:-:+:-:-:+:-:-:-:0:-:-:0			8	
ae̞	from unrounded open front to unrounded mid front diphthong	+	+	ae̞	◌a ◌e ◌̞	http://phoible.org/parameters/446EC50F4DE4491624BF56ECAA33A4AA		0:-:+:-:-:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:-:+,-:-,+:-:0:-:-:+:-:-:-:0:-:-:0			4	
ae̞ˤ	from unrounded open front to pharyngealized unrounded mid front diphthong	+	+	ae̞ˤ	◌a ◌e ◌̞ ◌ˤ	http://phoible.org/parameters/DF25A30FB876C25616AF57CCD704D926		0:-:+:-:-:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:-:+,-:-,+:-:0:-,+:-:+:-:-:-:0:-:-:0			1	
ae̯	from unrounded open front to non-syllabic unrounded close-mid front diphthong	+	+	ae̯	◌a ◌e ◌̯	http://phoible.org/parameters/9F33F3FE0F7FD259D4B957CDCF0384E4		0:-:+,-:-:-:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:-:+,-:-,+:-:+:-:-:+:-:-:-:0:-:-:0			3	
ai	from unrounded open front to unrounded close front diphthong	+	+	ai	◌a ◌i	http://phoible.org/parameters/5E12425DA8E8C8FD24F187BE6A56D20F		0:-:+:-:-:-:+:+:0:+:-:-:-:-:-:0:0:-:0:0:0:+:-,+:+,-:-,+:-:+:-:-:+:-:-:-:0:-:-:0			90	
