BIPA_GRAPHEME	CLTS_NAME	GENERATED	EXPLICIT	GRAPHEME	SYMBOLS	URL	LATEX	FEATURES	SOUND	IMAGE	COUNT	NOTE
ʃʲ	palatalized voiceless post-alveolar sibilant fricative consonant		+	ʃʲ	◌ʃ ◌ʲ			pulmonic fricative sibilant voiceless palatalized palato-alveolar				
ʃʷ	labialized voiceless post-alveolar sibilant fricative consonant	+	+	ʃʷ	◌ʃ ◌ʷ			pulmonic fricative sibilant voiceless labialized palato-alveolar				
ʃˠ	velarized voiceless post-alveolar sibilant fricative consonant	+	+	ʃˠ	◌ʃ ◌ˠ			pulmonic fricative sibilant voiceless velarized palato-alveolar				
ʃˤ	pharyngealized voiceless post-alveolar sibilant fricative consonant	+	+	ʃˤ	◌ʃ ◌ˤ			pulmonic fricative sibilant voiceless pharyngealized  palato-alveolar				
ʃ̫	voiceless post-alveolar whistled-sibilant fricative consonant		+	ʃ̫	◌ʃ ◌̫			pulmonic fricative sibilant voiceless palato-alveolar whistled				
ʄ	voiced palatal implosive consonant		+	ʄ	◌ʄ			implosive stop voiced palatal				
ʈ	voiceless retroflex stop consonant		+	ʈ	◌ʈ			pulmonic stop voiceless retroflex				
ʈʂ	voiceless retroflex sibilant affricate consonant		+	ʈʂ	◌ʈ ◌ʂ			pulmonic affricate sibilant voiceless retroflex				
ʈʂʰ	aspirated voiceless retroflex sibilant affricate consonant		+	ʈʂʰ	◌ʈ ◌ʂ ◌ʰ			pulmonic affricate sibilant aspirated voiceless retroflex				
ʈʂʼ	voiceless retroflex ejective sibilant affricate consonant		+	ʈʂʼ	◌ʈ ◌ʂ ◌ʼ			ejective affricate sibilant retroflex				
ʈʰ	aspirated voiceless retroflex stop consonant		+	ʈʰ	◌ʈ ◌ʰ			pulmonic stop aspirated voiceless retroflex				
ʈɻ̝̊	voiceless retroflex affricate consonant		+	ʈθ̣	◌ʈ ◌ɻ ◌̝ ◌̊			pulmonic affricate voiceless retroflex				
ʉ	rounded close central vowel		+	ʉ	◌ʉ			high central rounded				
ʉː	long rounded close central vowel		+	ʉː	◌ʉ ◌ː			long high central rounded				
ʉ̃	nasalized rounded close central vowel		+	ʉ̃	◌ʉ ◌̃			nasalized high central rounded				
ʉ̃ː	long nasalized rounded close central vowel		+	ʉ̃ː	◌ʉ ◌̃ ◌ː			nasalized long high central rounded				
ʊ	rounded near-close near-back vowel		+	ʊ	◌ʊ			lowered high back rounded				
ʊi	from rounded near-close near-back to unrounded close front diphthong	+	+	ʊi	◌ʊ ◌i			diphtong high lowered high front back unrounded rounded rising fronting unrounding				
ʊə	from rounded near-close near-back to unrounded mid central diphthong	+	+	ʊə	◌ʊ ◌ə			diphtong lowered high higher mid central back unrounded rounded lowering fronting unrounding				
ʊː	long rounded near-close near-back vowel		+	ʊː	◌ʊ ◌ː			long lowered high back rounded				
ʊ̃	nasalized rounded near-close near-back vowel		+	ʊ̃	◌ʊ ◌̃			nasalized lowered high back rounded				
ʊ̃ː	long nasalized rounded near-close near-back vowel		+	ʊ̃ː	◌ʊ ◌̃ ◌ː			nasalized long lowered high back rounded				
ʋ	voiced labio-dental approximant consonant		+	ʋ	◌ʋ			pulmonic approximant voiced labio-dental				
ʋʲ	palatalized voiced labio-dental approximant consonant	+	+	ʋʲ	◌ʋ ◌ʲ			pulmonic approximant voiced palatalized labio-dental				
ʌ	unrounded open-mid back vowel		+	ʌ	◌ʌ			lower mid back unrounded				
ʌː	long unrounded open-mid back vowel		+	ʌː	◌ʌ ◌ː			long lower mid back unrounded				
ʌ̃	nasalized unrounded open-mid back vowel		+	ʌ̃	◌ʌ ◌̃			nasalized lower mid back unrounded				
ʌ̃ː	long nasalized unrounded open-mid back vowel		+	ʌ̃ː	◌ʌ ◌̃ ◌ː			nasalized long lower mid back unrounded				
ʍ	voiceless labio-velar approximant consonant		+	ʍ	◌ʍ			pulmonic approximant voiceless bilabial velar				
ʎ	voiced palatal lateral approximant consonant		+	ʎ	◌ʎ			pulmonic approximant lateral voiced palatal				
ʏ	rounded near-close near-front vowel		+	ʏ	◌ʏ			lowered high front rounded				
ʐ	voiced retroflex sibilant fricative consonant		+	ʐ	◌ʐ			pulmonic fricative sibilant voiced retroflex				
ʑ	voiced alveolo-palatal sibilant fricative consonant		+	ʑ	◌ʑ			pulmonic fricative sibilant voiced palatalized palato-alveolar				
ʒ	voiced post-alveolar sibilant fricative consonant		+	ʒ	◌ʒ			pulmonic fricative sibilant voiced palato-alveolar				
ʒʲ	palatalized voiced post-alveolar sibilant fricative consonant	+	+	ʒʲ	◌ʒ ◌ʲ			pulmonic fricative sibilant voiced palatalized palato-alveolar				
ʒʷ	labialized voiced post-alveolar sibilant fricative consonant	+	+	ʒʷ	◌ʒ ◌ʷ			pulmonic fricative sibilant voiced labialized palato-alveolar				
ʒˠ	velarized voiced post-alveolar sibilant fricative consonant	+	+	ʒˠ	◌ʒ ◌ˠ			pulmonic fricative sibilant voiced velarized palato-alveolar				
ʒˤ	pharyngealized voiced post-alveolar sibilant fricative consonant	+	+	ʒˤ	◌ʒ ◌ˤ			pulmonic fricative sibilant voiced pharyngealized  palato-alveolar				
ʒ̫	voiced post-alveolar whistled-sibilant fricative consonant		+	ʒ̫	◌ʒ ◌̫			pulmonic fricative sibilant voiced palato-alveolar whistled				
ʔ	voiceless glottal stop consonant		+	ʔ	◌ʔ			pulmonic stop voiceless glottal				
ʔʲ	palatalized voiceless glottal stop consonant		+	ʔʲ	◌ʔ ◌ʲ			pulmonic stop voiceless palatalized glottal				
ʔʷ	labialized voiceless glottal stop consonant		+	ʔʷ	◌ʔ ◌ʷ			pulmonic stop voiceless labialized glottal				
ʕ	voiced pharyngeal fricative consonant		+	ʕ	◌ʕ			pulmonic fricative voiced pharyngeal				
ʕʷ	labialized voiced pharyngeal fricative consonant	+	+	ʕʷ	◌ʕ ◌ʷ			pulmonic fricative voiced labialized pharyngeal				
ʛ	voiced uvular implosive consonant		+	ʛ	◌ʛ			implosive stop voiced uvular				
ʜ	voiceless epiglottal fricative consonant		+	ʜ	◌ʜ			pulmonic fricative voiceless epiglottal				
ʝ	voiced palatal fricative consonant		+	ʝ	◌ʝ			pulmonic fricative voiced palatal				
ʟ	voiced velar lateral approximant consonant		+	ʟ	◌ʟ			pulmonic approximant lateral voiced velar				
ʡ	voiceless epiglottal stop consonant		+	ʡ	◌ʡ			pulmonic stop voiceless epiglottal				
ʢ	voiced epiglottal fricative consonant		+	ʢ	◌ʢ			pulmonic fricative voiced epiglottal				
ʰk	pre-aspirated voiceless velar stop consonant		+	ʰk	◌ʰ ◌k			pulmonic stop pre-aspirated voiceless velar				
ʰkʷ	pre-aspirated labialized voiceless velar stop consonant	+	+	ʰkʷ	◌ʰ ◌k ◌ʷ			pulmonic stop pre-aspirated voiceless labialized velar				
ʰp	pre-aspirated voiceless bilabial stop consonant		+	ʰp	◌ʰ ◌p			pulmonic stop pre-aspirated voiceless bilabial				
ʰq	pre-aspirated voiceless uvular stop consonant	+	+	ʰq	◌ʰ ◌q			pulmonic stop pre-aspirated voiceless uvular				
ʰt	pre-aspirated voiceless alveolar stop consonant		+	ʰt	◌ʰ ◌t			pulmonic stop pre-aspirated voiceless alveolar				
ʰts	pre-aspirated voiceless alveolar sibilant affricate consonant	+	+	ʰts	◌ʰ ◌t ◌s			pulmonic affricate sibilant pre-aspirated voiceless alveolar				
β	voiced bilabial fricative consonant		+	β	◌β			pulmonic fricative voiced bilabial				
βʳ	with-trilled-release voiced bilabial fricative consonant	+	+	βɾ	◌β ◌ʳ			pulmonic fricative tap/flap voiced bilabial alveolar				
βʲ	palatalized voiced bilabial fricative consonant	+	+	βʲ	◌β ◌ʲ			pulmonic fricative voiced palatalized bilabial				
βʷ	labialized voiced bilabial fricative consonant		+	βʷ	◌β ◌ʷ			pulmonic fricative voiced labialized bilabial				
β̞	voiced bilabial approximant consonant		+	β̞	◌β ◌̞			pulmonic approximant voiced bilabial				
β̞ˠ	velarized voiced bilabial approximant consonant	+	+	β̞ˠ	◌β ◌̞ ◌ˠ			pulmonic approximant voiced velarized bilabial				
θ	voiceless dental fricative consonant		+	θ	◌θ			pulmonic fricative voiceless dental				
θ̞	lowered voiceless dental fricative consonant	+	+	θ̞	◌θ ◌̞			pulmonic approximant voiceless dental				
θ̠	voiceless alveolar fricative consonant		+	θ̠	◌θ ◌̠			pulmonic fricative voiceless alveolar				
χ	voiceless uvular fricative consonant		+	χ	◌χ			pulmonic fricative voiceless uvular				
χʷ	labialized voiceless uvular fricative consonant		+	χʷ	◌χ ◌ʷ			pulmonic fricative voiceless labialized uvular				
χʼʷ	labialized voiceless uvular ejective fricative consonant	+	+	χʷʼ	◌χ ◌ʼ ◌ʷ			ejective fricative labialized uvular				
χʼ	voiceless uvular ejective fricative consonant		+	χʼ	◌χ ◌ʼ			ejective fricative uvular				
χː	long voiceless uvular fricative consonant	+	+	χː	◌χ ◌ː			pulmonic fricative voiceless long uvular				
χˤ	pharyngealized voiceless uvular fricative consonant	+	+	χˤ	◌χ ◌ˤ			pulmonic fricative voiceless pharyngealized  uvular				
ᶑ	voiced retroflex implosive consonant		+	ᶑ	◌ᶑ			implosive stop voiced retroflex				
ⱱ	voiced labio-dental tap consonant		+		◌ⱱ			pulmonic tap/flap voiced labio-dental				
zʲ	palatalized voiced alveolar sibilant fricative consonant		+	zʲ	◌z ◌ʲ			pulmonic fricative sibilant voiced palatalized alveolar				
ə̰	creaky unrounded mid central vowel		+	ə̰	◌ə ◌̰			laryngealized higher mid central unrounded				
ḛ̃ə̰̃	from nasalized creaky unrounded close-mid front to nasalized creaky unrounded mid central diphthong	+	+	ḛ̃ə̰̃	◌e ◌̰ ◌̃ ◌ə ◌̰ ◌̃			laryngealized diphtong higher mid front central unrounded backing nasalizing				
tθʼ	voiceless dental ejective affricate consonant	+	+	t̪θʼ	◌t ◌θ ◌ʼ			ejective affricate dental				
ĩə̃	from nasalized unrounded close front to nasalized unrounded mid central diphthong	+	+	ĩə̃	◌i ◌̃ ◌ə ◌̃			diphtong high higher mid front central unrounded lowering backing nasalizing				
tɬ̪ʼ	voiceless dental ejective lateral affricate consonant		+	t̪ɬ̪ʼ	◌t ◌ɬ ◌̪ ◌ʼ			ejective affricate lateral dental alveolar				
